asset,close
10000000.0,172000
10087000.0,173500
10087000.0,172500
10000000.0,171000
10000000.0,168500
10118000.0,170500
10118000.0,168000
10178000.0,169000
10178000.0,168000
10178000.0,168000
10178000.0,167000
10268000.0,168500
10268000.0,167500
10268000.0,165000
10330000.0,166000
10330000.0,160500
10330000.0,158500
10362500.0,159000
10362500.0,159500
10618500.0,163500
10618500.0,164500
10810500.0,167500
10810500.0,167500
10810500.0,165000
10875500.0,166000
10875500.0,169500
10875500.0,168500
10875500.0,168500
10875500.0,169000
10875500.0,167000
10778000.0,165500
10778000.0,161000
10910000.0,163000
10910000.0,163500
10943000.0,164000
10943000.0,163500
10877000.0,162500
10877000.0,162500
11009000.0,164500
11009000.0,162000
11009000.0,160500
11043000.0,161000
11043000.0,161000
11145000.0,162500
11145000.0,159500
11283000.0,161500
11283000.0,162500
11386500.0,164000
11386500.0,163500
11386500.0,163500
11386500.0,159500
11386500.0,158500
11493000.0,160000
11493000.0,161000
11564000.0,162000
11564000.0,161500
11599500.0,162000
11599500.0,165000
11599500.0,164500
11634500.0,165000
11634500.0,166000
11704500.0,167000
11704500.0,166500
11879500.0,169000
11879500.0,169000
11879500.0,169000
11879500.0,168500
11879500.0,168500
11879500.0,168000
11949500.0,169000
11949500.0,168000
11772000.0,165500
11772000.0,165000
11772000.0,165000
11772000.0,165000
11701000.0,164000
11701000.0,164500
11736500.0,165000
11736500.0,165000
11736500.0,163500
11736500.0,163000
11736500.0,162500
11700500.0,162000
11700500.0,163000
11700500.0,161500
11880500.0,164000
11880500.0,165000
11916500.0,165500
11916500.0,164500
11916500.0,163500
11952500.0,164000
11952500.0,163500
11952500.0,164000
11952500.0,164000
11952500.0,164000
11952500.0,164000
12096500.0,166000
12096500.0,166000
12096500.0,165000
12096500.0,165000
12096500.0,166500
12204500.0,168000
12204500.0,170000
12311000.0,171500
12311000.0,173000
12382000.0,174000
12382000.0,174500
12557000.0,177000
12557000.0,176000
12663500.0,177500
12663500.0,177500
12663500.0,174500
12771500.0,176000
12771500.0,177000
12771500.0,176000
12771500.0,172500
12771500.0,170500
12919500.0,172500
12919500.0,171000
13219500.0,175000
13219500.0,175000
13107000.0,173500
13107000.0,172500
13107000.0,172000
13107000.0,170500
13107000.0,170500
13259000.0,172500
13259000.0,172500
13259000.0,172000
13336000.0,173000
13336000.0,172500
13490000.0,174500
13490000.0,174500
13490000.0,168500
13850000.0,173000
13850000.0,175000
13731500.0,173500
13731500.0,173000
13731500.0,170500
13811500.0,171500
13811500.0,171500
13811500.0,171500
13811500.0,171000
13851500.0,171500
13851500.0,171500
13891500.0,172000
13891500.0,171000
13932000.0,171500
13932000.0,172000
13932000.0,172000
13932000.0,172000
13932000.0,176500
13932000.0,174000
14052000.0,175500
14052000.0,174500
14052000.0,174500
14132000.0,175500
14132000.0,175500
14212000.0,176500
14212000.0,176500
14212000.0,176000
14292000.0,177000
14292000.0,177500
14292000.0,178500
14332000.0,179000
14332000.0,180000
14371500.0,180500
14371500.0,172500
14454500.0,173500
14454500.0,172500
14454500.0,172500
14454500.0,172500
14413000.0,172000
14413000.0,171000
14413000.0,170500
14413000.0,169500
14413000.0,169000
14413000.0,167000
14413000.0,166500
14456000.0,167000
14456000.0,166500
14585000.0,168000
14585000.0,168500
14585000.0,167000
14672000.0,168000
14672000.0,168000
14672000.0,168000
14628500.0,167500
14628500.0,166500
14628500.0,164500
14628500.0,164000
14717500.0,165000
14717500.0,165000
14717500.0,164000
14495000.0,161500
14495000.0,162500
14406000.0,161500
14406000.0,158500
14541000.0,160000
14541000.0,157000
14541000.0,157000
14495000.0,156500
14495000.0,156000
14633000.0,157500
14633000.0,162500
14858000.0,165000
14858000.0,163000
14858000.0,161500
14858000.0,160500
15226000.0,164500
15226000.0,162000
15365500.0,163500
15365500.0,166000
15365500.0,163500
15365500.0,160500
15365500.0,160500
15033000.0,157000
15033000.0,160000
15033000.0,160000
14847000.0,158000
14847000.0,160500
14847000.0,158500
14893500.0,159000
14893500.0,159000
15033000.0,160500
15033000.0,161000
15033000.0,160500
15079500.0,161000
15079500.0,163500
15263500.0,165500
15263500.0,165000
15263500.0,166000
15263500.0,164000
15263500.0,162000
15263500.0,160500
15263500.0,159000
15311000.0,159500
15311000.0,159000
15311000.0,159000
15311000.0,158000
15311000.0,158500
15311000.0,157500
15456500.0,159000
15456500.0,159500
15360500.0,158500
15360500.0,160000
15408500.0,160500
15408500.0,163000
15408500.0,161500
15503500.0,162500
15503500.0,163500
15644500.0,165000
15644500.0,166000
15926500.0,169000
15926500.0,165500
15926500.0,162500
15926500.0,161000
16024500.0,162000
16024500.0,164000
15976000.0,163500
15976000.0,165000
15976000.0,165000
16216000.0,167500
16216000.0,168000
16216000.0,164000
16216000.0,162500
16117000.0,161500
16117000.0,161000
16017000.0,160000
16017000.0,160000
16017000.0,160000
16017000.0,159000
16067000.0,159500
16067000.0,160000
16067000.0,157500
16067000.0,155500
16067000.0,152500
16172000.0,153500
16172000.0,152500
16278000.0,153500
16278000.0,153000
16384000.0,154000
16384000.0,154500
16596000.0,156500
16596000.0,158500
16596000.0,157500
16858500.0,160000
16858500.0,156500
17126000.0,159000
17126000.0,159500
17340000.0,161500
17340000.0,161000
17393500.0,161500
17393500.0,160500
17393500.0,159500
17393500.0,154500
17393500.0,149500
17393500.0,144000
17393500.0,140500
17393500.0,140000
17455500.0,140500
17455500.0,144000
17455500.0,144000
17395000.0,143500
17395000.0,144000
17455000.0,144500
17455000.0,143500
17576000.0,144500
17576000.0,147500
18052000.0,151500
18052000.0,147500
18052000.0,147000
18357000.0,149500
18357000.0,145500
18357000.0,144000
18484000.0,145000
18484000.0,141000
18484000.0,135500
18484000.0,131500
18484000.0,131000
18484000.0,135000
18484000.0,134000
19237500.0,139500
19237500.0,146500
20482000.0,156000
20482000.0,151500
20617000.0,152500
20617000.0,157500
20617000.0,151500
20753000.0,152500
20753000.0,144500
21539500.0,150000
21539500.0,152000
21962500.0,155000
21962500.0,151500
21962500.0,151000
22470000.0,154500
22470000.0,154000
22542500.0,154500
22542500.0,151000
22542500.0,148000
22542500.0,146000
23620500.0,153000
23620500.0,159500
23620500.0,154000
23620500.0,150500
23620500.0,149000
23620500.0,145500
23944500.0,147500
23944500.0,155500
23944500.0,153000
23944500.0,153000
23944500.0,152000
23944500.0,149500
23944500.0,148500
25152000.0,156000
25152000.0,157500
25152000.0,157500
24675000.0,154500
24675000.0,155000
24675000.0,155000
24675000.0,153500
25395000.0,158000
25395000.0,165000
25395000.0,164500
25395000.0,160500
25395000.0,160000
25395000.0,160000
25395000.0,162500
25395000.0,160000
25632000.0,161500
25632000.0,159000
25632000.0,152500
25632000.0,148000
26151000.0,151000
26151000.0,149000
26151000.0,146500
26151000.0,146500
26151000.0,152500
26151000.0,151500
26409000.0,153000
26409000.0,145000
27228000.0,149500
27228000.0,149000
26864000.0,147000
26864000.0,145500
27508000.0,149000
27508000.0,147000
27882000.0,149000
27882000.0,150000
27882000.0,149000
28910500.0,154500
28910500.0,153500
29380500.0,156000
29380500.0,151500
29477000.0,152000
29477000.0,153500
29477000.0,150000
29477000.0,150000
29379000.0,149500
29379000.0,150000
29379000.0,154000
29379000.0,150500
29476500.0,151000
29476500.0,149000
29870500.0,151000
29870500.0,148500
29870500.0,149000
29870500.0,145500
31408000.0,153000
31408000.0,153000
31408000.0,151500
31822000.0,153500
31822000.0,154000
31822000.0,151000
31822000.0,141500
31822000.0,141500
31822000.0,139500
32164000.0,141000
32164000.0,139000
32164000.0,138500
32164000.0,137500
32164000.0,135000
32640000.0,137000
32640000.0,135500
32640000.0,135000
33242500.0,137500
33242500.0,137000
33242500.0,134500
33983500.0,137500
33983500.0,137500
33983500.0,136500
35347500.0,142000
35347500.0,143000
35347500.0,143000
35100500.0,142000
35100500.0,142500
35100500.0,140500
35349500.0,141500
35349500.0,137500
35349500.0,137000
35478500.0,137500
35478500.0,137000
35478500.0,136500
35478500.0,136000
35608500.0,136500
35608500.0,137500
35995500.0,139000
35995500.0,137500
36387000.0,139000
36387000.0,139000
36387000.0,138000
37176000.0,141000
37176000.0,140000
37308500.0,140500
37308500.0,139500
38243000.0,143000
38243000.0,145500
38374000.0,146000
38374000.0,143000
38374000.0,141500
38509500.0,142000
38509500.0,139000
38509500.0,138000
38509500.0,141000
38509500.0,140000
38509500.0,139000
38509500.0,139000
38509500.0,136500
39073500.0,138500
39073500.0,138500
39778500.0,141000
39778500.0,143000
39500500.0,142000
39500500.0,145500
39500500.0,142500
39500500.0,141500
39779500.0,142500
39779500.0,139500
39779500.0,140500
40345500.0,142500
40345500.0,138000
40345500.0,138500
40345500.0,139500
40345500.0,140000
40345500.0,140000
40345500.0,140000
40345500.0,140500
40345500.0,139000
40345500.0,137000
40345500.0,137000
40345500.0,136000
40345500.0,135000
40643500.0,136000
40643500.0,136500
40940500.0,137500
40940500.0,134500
41700500.0,137000
41700500.0,135000
41392500.0,134000
41392500.0,132500
41704500.0,133500
41704500.0,138000
41704500.0,138000
41704500.0,138500
41704500.0,137000
41704500.0,135000
42012500.0,136000
42012500.0,136500
42012500.0,133000
42012500.0,131500
42012500.0,128500
42012500.0,126000
42845000.0,128500
42845000.0,124500
42845000.0,121000
43730000.0,123500
43730000.0,123500
43730000.0,122500
43730000.0,120500
44997000.0,124000
44997000.0,126000
44997000.0,124500
45719000.0,126500
45719000.0,122500
45719000.0,122500
45905500.0,123000
45905500.0,121500
46094000.0,122000
46094000.0,120500
46858000.0,122500
46858000.0,122000
47242000.0,123000
47242000.0,122000
47242000.0,120500
47634000.0,121500
47634000.0,123500
47826500.0,124000
47826500.0,123500
48407000.0,125000
48407000.0,125000
50148500.0,129500
50148500.0,131000
50148500.0,128500
50148500.0,127000
51921500.0,131500
51921500.0,133000
53286500.0,136500
53286500.0,133000
54486500.0,136000
54486500.0,133000
54486500.0,133000
55509000.0,135500
55509000.0,133000
55509000.0,131000
56355000.0,133000
56355000.0,141000
55557000.0,139000
55557000.0,140000
55953000.0,141000
55953000.0,140500
57545000.0,144500
57545000.0,141000
57953000.0,142000
59177000.0,145000
59177000.0,144000
59177000.0,141000
59177000.0,141000
59177000.0,143000
59177000.0,145500
60598000.0,149000
60598000.0,148500
61618000.0,151000
61618000.0,151000
61618000.0,149500
62236000.0,151000
62236000.0,153000
62236000.0,151500
62236000.0,148500
63074000.0,150500
63074000.0,152500
63074000.0,149000
63074000.0,147500
63074000.0,145500
63074000.0,144000
64388000.0,147000
64388000.0,147000
65702000.0,150000
65702000.0,150000
65702000.0,147500
66814500.0,150000
66814500.0,150500
67479000.0,152000
67479000.0,150000
67479000.0,145000
67246500.0,144500
67246500.0,146000
67246500.0,146000
67246500.0,147000
67246500.0,149000
67246500.0,147500
67246500.0,145000
67246500.0,144500
68409000.0,147000
68409000.0,145500
68409000.0,145500
68409000.0,146000
68409000.0,146000
69813000.0,149000
69813000.0,148000
70048500.0,148500
70048500.0,148000
71940500.0,152000
71940500.0,151500
72414500.0,152500
72414500.0,154000
72414500.0,155500
72414500.0,155500
72414500.0,157500
72414500.0,157000
72414500.0,159500
72414500.0,158500
72414500.0,154000
72414500.0,154000
72179500.0,153500
72179500.0,156000
72179500.0,156500
72179500.0,155500
72179500.0,156000
72179500.0,151000
72179500.0,148000
72666500.0,149000
72666500.0,150500
72666500.0,150500
72666500.0,151000
72907000.0,151500
72907000.0,151000
72907000.0,151500
72907000.0,151500
72907000.0,150500
72907000.0,152500
72907000.0,152000
72907000.0,152000
71949000.0,150000
71949000.0,149000
71467000.0,148000
71467000.0,150500
71941000.0,151500
71941000.0,153000
72411000.0,154000
72411000.0,153000
73120500.0,154500
73120500.0,156500
73120500.0,155500
73120500.0,155500
73120500.0,156500
73120500.0,156000
73120500.0,156500
74054500.0,158500
74054500.0,159000
74984500.0,161000
74984500.0,159500
74984500.0,158500
74984500.0,152000
75231000.0,152500
75231000.0,150500
75231000.0,150000
76984500.0,153500
76984500.0,156000
76984500.0,154500
76984500.0,153000
77236000.0,153500
77236000.0,154000
80492500.0,160500
80492500.0,165000
80979500.0,166000
80979500.0,164000
80979500.0,164000
83444500.0,169000
83444500.0,173500
82484500.0,171500
82484500.0,171500
82004500.0,170500
82004500.0,171500
80092500.0,167500
80092500.0,168500
80092500.0,167500
81287500.0,170000
81287500.0,172500
82229500.0,174500
82229500.0,181500
82229500.0,181500
82229500.0,179500
82229500.0,179500
82229500.0,177000
80837500.0,174000
80837500.0,170000
82975000.0,174500
82975000.0,174000
82975000.0,173500
82975000.0,172000
83698000.0,173500
83698000.0,176500
83698000.0,174500
84416500.0,176000
84416500.0,178500
85124500.0,180000
85124500.0,179000
86074500.0,181000
86074500.0,184500
86074500.0,183500
86074500.0,185000
86074500.0,183500
86074500.0,183000
87014500.0,185000
87014500.0,183500
87014500.0,183500
87014500.0,185500
87014500.0,184000
87014500.0,180000
87014500.0,176500
88986500.0,180500
88986500.0,180000
88986500.0,180500
88986500.0,180500
88986500.0,180500
88986500.0,181000
90214000.0,183500
90214000.0,188000
90214000.0,186000
90456500.0,186500
90456500.0,186000
90456500.0,181500
90456500.0,179500
90456500.0,175000
90456500.0,172000
93344000.0,177500
93344000.0,184000
93344000.0,190500
93344000.0,188500
93344000.0,187500
93841000.0,188500
93841000.0,190000
93841000.0,189500
93841000.0,189500
93841000.0,191000
96296000.0,196000
96296000.0,193500
101763000.0,204500
101763000.0,211500
101763000.0,206500
105207000.0,213500
105207000.0,215000
105207000.0,215000
105207000.0,215000
110341500.0,225500
110341500.0,223500
107630000.0,218000
107630000.0,211000
110945000.0,217500
110945000.0,215000
110945000.0,215000
114299000.0,221500
114299000.0,220500
114299000.0,217500
114299000.0,219500
114299000.0,208500
114299000.0,204500
117089000.0,209500
117089000.0,205500
117089000.0,204500
119091000.0,208000
119091000.0,206500
121683000.0,211000
121683000.0,216500
120559000.0,214500
120559000.0,216500
120559000.0,210500
125421000.0,219000
125421000.0,218000
125421000.0,214000
125421000.0,213500
125421000.0,212000
125421000.0,201500
126043000.0,202500
126043000.0,200500
128241000.0,204000
128241000.0,210000
128241000.0,205000
128241000.0,204000
128241000.0,202000
132996000.0,209500
132996000.0,216500
132996000.0,215000
132996000.0,213000
132996000.0,211500
136136000.0,216500
136136000.0,219500
136136000.0,218000
136136000.0,220000
137990000.0,223000
137990000.0,225000
137990000.0,221500
138301000.0,222000
138301000.0,221000
138301000.0,219000
140825000.0,223000
140825000.0,220500
143696000.0,225000
143696000.0,220000
143696000.0,220500
143696000.0,222000
145960500.0,225500
145960500.0,226500
143062500.0,222000
143062500.0,216500
143062500.0,216500
143062500.0,212500
143062500.0,210500
143062500.0,208500
146149500.0,213000
146149500.0,215000
146149500.0,212500
146149500.0,211000
146495500.0,211500
146495500.0,208000
146495500.0,208000
148255500.0,210500
148255500.0,214500
149292000.0,216000
149292000.0,215500
153444000.0,221500
153444000.0,220000
153444000.0,219000
153444000.0,215500
155580000.0,218500
155580000.0,215500
156301000.0,216500
156301000.0,214000
156301000.0,213500
156301000.0,222000
156301000.0,221000
156301000.0,219000
156301000.0,213000
156301000.0,214500
155573000.0,213500
155573000.0,215000
156296000.0,216000
156296000.0,215500
158471000.0,218500
158471000.0,224000
159885000.0,226000
159885000.0,232000
160574000.0,233000
160574000.0,232000
160574000.0,228000
160574000.0,228000
160574000.0,228500
160574000.0,233000
162296500.0,235500
162296500.0,231000
164402500.0,234000
164402500.0,237000
164402500.0,236000
165446500.0,237500
165446500.0,237000
165446500.0,236500
165446500.0,236500
165446500.0,236500
160903000.0,230000
160903000.0,227000
165505000.0,233500
165505000.0,231500
165505000.0,230500
165505000.0,227000
165505000.0,225500
165505000.0,223500
165505000.0,223500
165505000.0,223000
166989000.0,225000
166989000.0,223000
168111000.0,224500
168111000.0,224500
166241000.0,222000
166241000.0,217000
166241000.0,211500
168599000.0,214500
168599000.0,214000
172534000.0,219000
172534000.0,225500
173681500.0,227000
173681500.0,226000
176753500.0,230000
176753500.0,228500
176753500.0,224000
177148000.0,224500
177148000.0,226500
177148000.0,226000
178714000.0,228000
178714000.0,228000
178714000.0,226500
178714000.0,223500
178714000.0,222000
183946500.0,228500
183946500.0,232500
186319500.0,235500
186319500.0,234500
187510500.0,236000
187510500.0,238500
187510500.0,235000
187510500.0,227500
189570500.0,230000
189570500.0,228000
189570500.0,226500
190824500.0,228000
190824500.0,229000
190824500.0,228500
190824500.0,225000
188280500.0,222000
188280500.0,226000
189530000.0,227500
189530000.0,228500
189530000.0,226500
189530000.0,223500
189530000.0,218500
191697500.0,221000
191697500.0,219000
191697500.0,215500
189030500.0,212500
189030500.0,205500
195923000.0,213000
195923000.0,216500
195923000.0,214500
195923000.0,207500
195923000.0,204500
196881000.0,205500
196881000.0,206000
197358500.0,206500
197358500.0,206500
197358500.0,206000
197358500.0,200000
197358500.0,198000
