Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,390100.0,405000.0,347000.0,380000.0,209956.234375,359000
2000-01-05,323000.0,365000.0,323000.0,323000.0,178462.78125,572000
2000-01-06,350000.0,352000.0,322500.0,328700.0,181612.140625,418000
2000-01-07,308000.0,350000.0,307000.0,336000.0,185645.484375,342000
2000-01-10,360000.0,383000.0,355000.0,370000.0,204431.078125,270000
2000-01-11,365000.0,378000.0,347000.0,351000.0,193933.21875,258000
2000-01-12,330000.0,345000.0,318000.0,330000.0,182330.40625,205000
2000-01-13,339500.0,345000.0,320100.0,332800.0,183877.4375,285000
2000-01-14,341200.0,355000.0,332800.0,340000.0,187855.546875,221000
2000-01-17,346000.0,390000.0,346000.0,381400.0,210729.75,224000
2000-01-18,398000.0,398000.0,375500.0,385000.0,212718.78125,224000
2000-01-19,379000.0,389000.0,362000.0,385000.0,212718.78125,278000
2000-01-20,373500.0,383000.0,349800.0,368000.0,203326.046875,314000
2000-01-21,365000.0,365000.0,345300.0,350500.0,193656.953125,280000
2000-01-24,345000.0,400000.0,340500.0,381000.0,210508.671875,320000
2000-01-25,364500.0,377900.0,357100.0,360100.0,198961.09375,194000
2000-01-26,357000.0,369000.0,349200.0,350100.0,193435.984375,235000
2000-01-27,350000.0,357000.0,348000.0,357000.0,197248.34375,171000
2000-01-28,367000.0,380000.0,363400.0,377000.0,208298.6875,218000
2000-01-31,370000.0,383000.0,367700.0,378000.0,208851.203125,185000
2000-02-01,378000.0,384100.0,360000.0,366500.0,202497.28125,188000
2000-02-02,375000.0,375000.0,364000.0,366500.0,202497.28125,142000
2000-02-03,366500.0,382000.0,366500.0,380000.0,209956.234375,123000
2000-02-04,380000.0,380000.0,380000.0,380000.0,209956.234375,0
2000-02-07,381000.0,401000.0,381000.0,394900.0,218188.75,273000
2000-02-08,394900.0,399000.0,385000.0,385000.0,212718.78125,146000
2000-02-09,380000.0,425000.0,380000.0,418000.0,230951.890625,361000
2000-02-10,430000.0,480700.0,423000.0,450000.0,248632.359375,518000
2000-02-11,500000.0,507000.0,407000.0,467500.0,258301.421875,394000
2000-02-14,450000.0,477800.0,450000.0,460000.0,254157.546875,220000
2000-02-15,459900.0,459900.0,420000.0,420000.0,232056.921875,255000
2000-02-16,410000.0,420000.0,400000.0,420000.0,232056.921875,267000
2000-02-17,410000.0,432000.0,410000.0,421100.0,232664.671875,171000
2000-02-18,421100.0,445000.0,380000.0,380000.0,209956.234375,182000
2000-02-21,400100.0,422000.0,396000.0,409100.0,226034.46875,236000
2000-02-22,421400.0,440000.0,414000.0,431300.0,238300.328125,145000
2000-02-23,432000.0,449000.0,401000.0,438000.0,242002.203125,304000
2000-02-24,440000.0,457000.0,430200.0,434100.0,239847.375,167000
2000-02-25,434100.0,452000.0,429100.0,445200.0,245980.28125,220000
2000-02-28,452900.0,452900.0,420000.0,420000.0,232056.921875,251000
2000-02-29,437000.0,439000.0,411000.0,420000.0,232056.921875,280000
2000-03-01,420000.0,420000.0,420000.0,420000.0,232056.921875,0
2000-03-02,483000.0,483000.0,430000.0,475000.0,262445.3125,336000
2000-03-03,470000.0,487000.0,450100.0,470000.0,259682.6875,206000
2000-03-06,474600.0,485000.0,470000.0,481000.0,265760.375,167000
2000-03-07,488000.0,488000.0,466000.0,473000.0,261340.28125,165000
2000-03-08,468900.0,473000.0,462000.0,473000.0,261340.28125,106000
2000-03-09,475500.0,476300.0,440000.0,440000.0,243107.234375,377000
2000-03-10,455000.0,458800.0,445000.0,455000.0,251394.921875,210000
2000-03-13,431100.0,441000.0,420000.0,430000.0,237582.046875,179000
2000-03-14,401000.0,427000.0,401000.0,412200.0,227747.203125,130000
2000-03-15,403000.0,409900.0,381100.0,400000.0,221006.53125,255000
2000-03-16,403600.0,416000.0,390000.0,410000.0,226531.703125,218000
2000-03-17,420000.0,440000.0,413000.0,414000.0,228741.796875,247000
2000-03-20,404000.0,410000.0,379900.0,385000.0,212718.78125,175000
2000-03-21,390000.0,405000.0,363000.0,399800.0,220896.0625,205000
2000-03-22,392000.0,408000.0,392000.0,395500.0,218520.265625,170000
2000-03-23,390000.0,400000.0,381100.0,385500.0,212995.0625,116000
2000-03-24,391000.0,393000.0,380000.0,381600.0,210840.28125,114000
2000-03-27,380000.0,381000.0,370000.0,373300.0,206254.328125,148000
2000-03-28,368000.0,380000.0,362000.0,362100.0,200066.1875,174000
2000-03-29,355000.0,393500.0,350100.0,392000.0,216586.4375,294000
2000-03-30,389000.0,389000.0,375000.0,381100.0,210564.015625,179000
2000-03-31,367000.0,380000.0,360000.0,360000.0,198905.921875,186000
2000-04-03,365100.0,366000.0,318000.0,335000.0,185093.015625,208000
