Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,19000.0,20700.0,18600.0,20700.0,13968.1103515625,2028300
2000-01-05,21000.0,22500.0,19500.0,20800.0,14035.587890625,4091600
2000-01-06,21300.0,21700.0,19100.0,19700.0,13293.3193359375,1899300
2000-01-07,20900.0,21100.0,20000.0,20300.0,13698.1943359375,2206900
2000-01-10,21500.0,21600.0,19750.0,20000.0,13495.7568359375,1931800
2000-01-11,19800.0,20500.0,19800.0,20000.0,13495.7568359375,1779000
2000-01-12,20100.0,20150.0,19400.0,19450.0,13124.625,1020400
2000-01-13,19500.0,19800.0,19000.0,19500.0,13158.3642578125,1245300
2000-01-14,19500.0,19600.0,18500.0,18500.0,12483.576171875,1720400
2000-01-17,19050.0,19050.0,18300.0,18500.0,12483.576171875,2114500
2000-01-18,18500.0,18500.0,17600.0,17800.0,12011.224609375,2558700
2000-01-19,17400.0,17500.0,16100.0,16100.0,10864.0849609375,2608400
2000-01-20,15850.0,16250.0,14950.0,16200.0,10931.564453125,2730900
2000-01-21,15900.0,17400.0,15500.0,16200.0,10931.564453125,2835700
2000-01-24,15800.0,16800.0,15800.0,16000.0,10796.6064453125,2175700
2000-01-25,15700.0,16150.0,15500.0,15500.0,10459.2119140625,1751200
2000-01-26,15500.0,16100.0,15300.0,15950.0,10762.865234375,2038000
2000-01-27,16500.0,17300.0,16200.0,17150.0,11572.61328125,3341400
2000-01-28,17150.0,17450.0,16500.0,16800.0,11336.4375,2096800
2000-01-31,16600.0,17350.0,16400.0,17100.0,11538.873046875,1725800
2000-02-01,17500.0,17700.0,16700.0,17000.0,11471.3955078125,1815100
2000-02-02,17000.0,18750.0,16700.0,18300.0,12348.619140625,4041700
2000-02-03,18500.0,18800.0,17650.0,18550.0,12517.31640625,4235500
2000-02-04,18550.0,18550.0,18550.0,18550.0,12517.31640625,0
2000-02-07,18100.0,18750.0,18050.0,18500.0,12483.576171875,2104800
2000-02-08,18500.0,19050.0,18100.0,18100.0,12213.662109375,2110200
2000-02-09,18000.0,18250.0,16800.0,17000.0,11471.3955078125,2244100
2000-02-10,16700.0,17200.0,16300.0,16350.0,11032.783203125,3117200
2000-02-11,16400.0,16850.0,15600.0,15650.0,10560.431640625,2220300
2000-02-14,15200.0,15500.0,14600.0,14650.0,9885.64453125,1836400
2000-02-15,14200.0,14550.0,13750.0,13750.0,9278.3330078125,2240500
2000-02-16,14000.0,14300.0,13150.0,14000.0,9447.0302734375,2142500
2000-02-17,14400.0,14900.0,14000.0,14500.0,9784.4248046875,3180400
2000-02-18,14300.0,14500.0,13700.0,13700.0,9244.5947265625,1959000
2000-02-21,13700.0,13700.0,12350.0,12350.0,8333.6318359375,2101200
2000-02-22,12050.0,12550.0,11650.0,12200.0,8232.4130859375,2215000
2000-02-23,12550.0,13900.0,12400.0,13300.0,8974.6806640625,2683000
2000-02-24,13200.0,13250.0,12400.0,12500.0,8434.8515625,1340400
2000-02-25,12150.0,13900.0,11850.0,12900.0,8704.763671875,2855800
2000-02-28,12100.0,12500.0,11800.0,11850.0,7996.23583984375,1612000
2000-02-29,12300.0,12650.0,11850.0,12050.0,8131.1943359375,2117400
2000-03-01,12050.0,12050.0,12050.0,12050.0,8131.1943359375,0
2000-03-02,12550.0,13450.0,12350.0,13200.0,8907.19921875,3646200
