asset,close
10000000.0,167000
10177000.0,170000
10177000.0,166000
10329500.0,168500
10329500.0,165500
10918500.0,175000
10918500.0,175000
10918500.0,182000
11361000.0,189500
11361000.0,189500
11921500.0,199000
11921500.0,190000
11921500.0,180000
12020500.0,181500
12020500.0,181000
12020500.0,179000
12020500.0,191000
12268500.0,195000
12268500.0,193500
12268500.0,194000
12268500.0,190000
12364500.0,191500
12364500.0,190000
12234500.0,188000
12234500.0,195000
12234500.0,195000
12234500.0,191500
12266000.0,192000
12266000.0,195000
12266000.0,195000
12266000.0,209000
12266000.0,209000
12527000.0,213500
12527000.0,212500
12382000.0,210000
12382000.0,204500
12682000.0,209500
12682000.0,203000
12682000.0,201500
12682000.0,200000
12902500.0,203500
12902500.0,200000
12902500.0,195000
12440500.0,188000
12440500.0,200000
12812500.0,206000
12812500.0,205500
12812500.0,205500
12812500.0,202000
12812500.0,197500
13324500.0,205500
13324500.0,205000
13324500.0,203500
13422000.0,205000
13422000.0,211000
13485000.0,212000
13485000.0,207000
13485000.0,200000
13485000.0,190000
14045000.0,198000
14045000.0,192000
14045000.0,188500
14045000.0,188000
14045000.0,186500
14607500.0,194000
14607500.0,190500
14607500.0,189500
15108000.0,196000
15108000.0,201000
15108000.0,207000
15108000.0,205500
15108000.0,195500
15762500.0,204000
15762500.0,202500
15762500.0,203000
15762500.0,212500
15762500.0,212500
16243500.0,219000
16243500.0,228500
16243500.0,227000
16243500.0,218500
16354500.0,220000
16354500.0,224500
16750500.0,230000
16750500.0,230000
17326500.0,238000
17326500.0,230000
17326500.0,229000
17326500.0,225000
17326500.0,223500
17788500.0,229500
17788500.0,240500
17788500.0,235500
17788500.0,230500
17788500.0,221000
17788500.0,220000
18148500.0,224500
18148500.0,230500
18694500.0,237500
18694500.0,235000
19129000.0,240500
19129000.0,242000
19129000.0,233500
19412500.0,237000
19412500.0,230000
19412500.0,230000
19286500.0,228500
19286500.0,231000
19286500.0,226000
19286500.0,220500
19373500.0,221500
19373500.0,220500
19373500.0,226500
20393500.0,238500
20393500.0,236000
20307500.0,235000
20307500.0,232000
20568500.0,235000
20568500.0,236500
20568500.0,244500
20862500.0,248000
20862500.0,248000
21030500.0,250000
21030500.0,248500
21030500.0,247500
21912500.0,258000
21912500.0,256500
22167500.0,259500
22167500.0,260500
22465000.0,264000
22465000.0,256500
22987000.0,262500
22987000.0,256500
22987000.0,246000
22987000.0,243000
23504000.0,248500
23504000.0,259000
24269000.0,267500
24269000.0,270000
24536000.0,273000
24536000.0,263000
24536000.0,254000
24536000.0,252000
24536000.0,251000
24536000.0,248500
24585000.0,249000
24585000.0,248000
25278000.0,255000
25278000.0,249000
25278000.0,239500
25278000.0,226500
25278000.0,228000
25663000.0,231500
25663000.0,233500
25663000.0,229000
24879000.0,222000
24879000.0,225000
24604000.0,222500
24604000.0,231500
24233000.0,228000
24233000.0,218000
24233000.0,212000
24233000.0,198000
24233000.0,202000
24233000.0,192500
24858000.0,197500
24858000.0,201000
24858000.0,200500
24858000.0,208500
24858000.0,207000
24858000.0,206500
24738000.0,205500
24738000.0,210500
25674000.0,218500
25674000.0,217000
25851000.0,218500
25851000.0,212000
25851000.0,204500
25851000.0,203000
25851000.0,189000
26599000.0,194500
26599000.0,201000
26599000.0,200000
26995000.0,203000
26995000.0,209000
26995000.0,203000
26995000.0,203000
27127000.0,204000
27127000.0,196500
27127000.0,192500
27407000.0,194500
27407000.0,210500
28512000.0,219000
28512000.0,219000
28707000.0,220500
28707000.0,220500
28707000.0,219500
28707000.0,225000
28707000.0,223500
28707000.0,220000
29617000.0,227000
29617000.0,229000
30262000.0,234000
30262000.0,227000
30262000.0,222000
31758000.0,233000
31758000.0,226000
31898000.0,227000
31898000.0,238000
32166000.0,240000
32166000.0,238000
33178500.0,245500
33178500.0,248500
33511000.0,251000
33511000.0,250000
33511000.0,241000
33789000.0,243000
33789000.0,237500
34570000.0,243000
34570000.0,242000
34570000.0,249500
34915000.0,252000
34915000.0,252000
34915000.0,247500
34915000.0,247000
34915000.0,243500
35844500.0,250000
35844500.0,248000
36204500.0,250500
36204500.0,248000
37437000.0,256500
37437000.0,256500
36784500.0,252000
36784500.0,255500
36784500.0,263000
37479500.0,268000
37479500.0,261500
39696000.0,277000
39696000.0,273500
40638500.0,280000
40638500.0,291000
40638500.0,287000
40638500.0,278500
41943500.0,287500
41943500.0,291000
42447500.0,294500
42447500.0,294500
42447500.0,280000
42447500.0,267500
44975500.0,283500
44975500.0,275000
46116500.0,282000
46116500.0,278500
45374000.0,274000
45374000.0,264500
45374000.0,264500
45374000.0,262000
47017500.0,271500
47017500.0,279000
47017500.0,271000
47017500.0,267000
47017500.0,252500
47668500.0,256000
47668500.0,252000
48424500.0,256000
48424500.0,261000
48424500.0,263500
50529000.0,275000
50529000.0,275000
51901500.0,282500
51901500.0,276000
52089500.0,277000
