asset,close
10000000.0,66600
10360000.0,69000
10360000.0,75300
10360000.0,76400
10360000.0,79500
10360000.0,78300
10360000.0,77500
10852100.0,81200
10852100.0,82500
10852100.0,81000
10852100.0,81000
10852100.0,81400
10852100.0,81200
10852100.0,80300
10771100.0,79700
10771100.0,78900
10771100.0,78200
10771100.0,75600
10771100.0,73300
11544900.0,78600
11544900.0,77800
11544900.0,78500
11544900.0,78200
11544900.0,78200
12324000.0,83500
12324000.0,84300
12324000.0,84700
12324000.0,83200
12664400.0,85500
12664400.0,85000
12649600.0,84900
12649600.0,84400
12739000.0,85000
12739000.0,86300
12739000.0,86600
12739000.0,84100
12678600.0,83700
12678600.0,84700
12678600.0,85300
12678600.0,83900
12784300.0,84600
12784300.0,82000
12443300.0,79800
12443300.0,83100
12443300.0,83300
12443300.0,82500
12473300.0,82700
12473300.0,83900
12562100.0,84500
12562100.0,83800
12413100.0,82800
12413100.0,82700
12413100.0,82500
12413100.0,81400
12413100.0,83500
12561100.0,84500
12561100.0,85000
12561100.0,85700
12561100.0,85500
12561100.0,85000
12561100.0,83900
12561100.0,83800
12561100.0,85000
12708100.0,86000
12708100.0,80000
12550100.0,79000
12550100.0,79100
12550100.0,78300
12550100.0,75200
12500300.0,74900
12500300.0,72800
12500300.0,73000
12500300.0,73300
12585300.0,73800
12585300.0,74900
12232500.0,72800
12232500.0,73800
12232500.0,73100
12232500.0,73100
12232500.0,68400
12232500.0,69000
12232500.0,71500
12232500.0,71500
12232500.0,71400
12232500.0,70300
12232500.0,72200
12198700.0,72000
12198700.0,71500
12198700.0,70700
12043900.0,69800
12043900.0,69800
12043900.0,68800
12043900.0,69900
12319100.0,71500
12319100.0,74800
12302700.0,74700
12302700.0,73500
12302700.0,74600
12302700.0,74500
12418200.0,75200
12418200.0,75600
12418200.0,75500
12664200.0,77000
12664200.0,78800
12664200.0,78600
12664200.0,76100
13261800.0,79700
13261800.0,81900
13277900.0,82000
13277900.0,81100
13310500.0,81300
13310500.0,82000
13310500.0,82400
13310500.0,81100
13310500.0,80400
13310500.0,80500
13310500.0,80900
13392500.0,81400
13392500.0,80400
13392500.0,79000
13392500.0,80300
13392500.0,78300
13392500.0,78700
13324500.0,78300
13324500.0,78500
13797700.0,81300
13797700.0,81800
13948900.0,82700
13948900.0,83100
13948900.0,81200
13948900.0,80900
13948900.0,80400
13948900.0,80200
13948900.0,78300
13948900.0,78200
13895500.0,77900
13895500.0,75900
13895500.0,74400
13895500.0,78600
13842700.0,78300
13842700.0,79000
13965200.0,79700
13965200.0,80000
13965200.0,79500
13965200.0,75400
13965200.0,74800
14281400.0,76500
14281400.0,76300
14281400.0,75600
14281400.0,75700
14281400.0,74700
14434200.0,75500
14434200.0,75000
14434200.0,76300
14434200.0,76300
14434200.0,76500
14434200.0,77300
14434200.0,77700
14434200.0,77900
14434200.0,77700
14434200.0,74900
14434200.0,74900
14434200.0,75200
14434200.0,76100
14434200.0,75300
14109500.0,73600
14109500.0,73100
14727100.0,76300
14727100.0,77200
14727100.0,76800
14879900.0,77600
14879900.0,78000
14879900.0,78200
15240900.0,80100
15240900.0,79300
15567300.0,81000
15567300.0,80100
15780700.0,81200
15780700.0,80600
15819700.0,80800
15819700.0,78600
16121200.0,80100
16121200.0,78700
16121200.0,78700
16121200.0,79500
16121200.0,79000
16610800.0,81400
