Datetime,Open,High,Low,Close,Adj Close,Volume
2020-02-18 09:00:00+09:00,41150.0,41250.0,40900.0,41050.0,41050.0,0
2020-02-18 09:05:00+09:00,41100.0,41300.0,41050.0,41250.0,41250.0,12668
2020-02-18 09:10:00+09:00,41300.0,41500.0,41250.0,41350.0,41350.0,9971
2020-02-18 09:15:00+09:00,41400.0,41500.0,41350.0,41500.0,41500.0,8162
2020-02-18 09:20:00+09:00,41500.0,41900.0,41300.0,41750.0,41750.0,42559
2020-02-18 09:25:00+09:00,41800.0,41800.0,41550.0,41650.0,41650.0,14433
2020-02-18 09:30:00+09:00,41650.0,41700.0,41500.0,41650.0,41650.0,13702
2020-02-18 09:35:00+09:00,41650.0,41650.0,41350.0,41500.0,41500.0,15541
2020-02-18 09:40:00+09:00,41500.0,41550.0,41400.0,41400.0,41400.0,12019
2020-02-18 09:45:00+09:00,41450.0,41500.0,41300.0,41400.0,41400.0,14486
2020-02-18 09:50:00+09:00,41400.0,41550.0,41350.0,41450.0,41450.0,15628
2020-02-18 09:55:00+09:00,41450.0,41500.0,41350.0,41350.0,41350.0,21322
2020-02-18 10:00:00+09:00,41350.0,41500.0,41300.0,41300.0,41300.0,21941
2020-02-18 10:05:00+09:00,41300.0,41400.0,41200.0,41400.0,41400.0,17925
2020-02-18 10:10:00+09:00,41350.0,41400.0,41300.0,41300.0,41300.0,7112
2020-02-18 10:15:00+09:00,41350.0,41400.0,41250.0,41300.0,41300.0,13547
2020-02-18 10:20:00+09:00,41300.0,41450.0,41300.0,41300.0,41300.0,10945
2020-02-18 10:25:00+09:00,41300.0,41400.0,41300.0,41350.0,41350.0,4902
2020-02-18 10:30:00+09:00,41400.0,41450.0,41250.0,41300.0,41300.0,14541
2020-02-18 10:35:00+09:00,41350.0,41350.0,41200.0,41250.0,41250.0,9203
2020-02-18 10:40:00+09:00,41250.0,41300.0,41200.0,41200.0,41200.0,7813
2020-02-18 10:45:00+09:00,41250.0,41350.0,41200.0,41200.0,41200.0,12447
2020-02-18 10:50:00+09:00,41250.0,41400.0,41200.0,41350.0,41350.0,23138
2020-02-18 10:55:00+09:00,41350.0,41450.0,41350.0,41350.0,41350.0,4210
2020-02-18 11:00:00+09:00,41350.0,41450.0,41300.0,41450.0,41450.0,5434
2020-02-18 11:05:00+09:00,41450.0,41450.0,41350.0,41400.0,41400.0,10968
2020-02-18 11:10:00+09:00,41400.0,41400.0,41300.0,41300.0,41300.0,5144
2020-02-18 11:15:00+09:00,41300.0,41350.0,41250.0,41250.0,41250.0,1682
2020-02-18 11:20:00+09:00,41300.0,41400.0,41250.0,41350.0,41350.0,14165
2020-02-18 11:25:00+09:00,41300.0,41350.0,41250.0,41300.0,41300.0,6043
2020-02-18 11:30:00+09:00,41350.0,41400.0,41300.0,41350.0,41350.0,4725
2020-02-18 11:35:00+09:00,41300.0,41350.0,41300.0,41300.0,41300.0,3074
2020-02-18 11:40:00+09:00,41300.0,41350.0,41200.0,41200.0,41200.0,4418
2020-02-18 11:45:00+09:00,41250.0,41250.0,41150.0,41200.0,41200.0,4668
2020-02-18 11:50:00+09:00,41200.0,41300.0,41150.0,41250.0,41250.0,11476
2020-02-18 11:55:00+09:00,41250.0,41300.0,41150.0,41200.0,41200.0,8770
2020-02-18 12:00:00+09:00,41200.0,41250.0,41150.0,41200.0,41200.0,2740
2020-02-18 12:05:00+09:00,41250.0,41250.0,41200.0,41200.0,41200.0,870
2020-02-18 12:10:00+09:00,41200.0,41300.0,41200.0,41250.0,41250.0,2063
2020-02-18 12:15:00+09:00,41250.0,41300.0,41200.0,41250.0,41250.0,3719
2020-02-18 12:20:00+09:00,41250.0,41350.0,41200.0,41300.0,41300.0,2214
2020-02-18 12:25:00+09:00,41300.0,41300.0,41200.0,41250.0,41250.0,17555
2020-02-18 12:30:00+09:00,41250.0,41250.0,41150.0,41200.0,41200.0,3129
2020-02-18 12:35:00+09:00,41200.0,41250.0,41150.0,41150.0,41150.0,2194
2020-02-18 12:40:00+09:00,41150.0,41200.0,41100.0,41150.0,41150.0,3019
2020-02-18 12:45:00+09:00,41150.0,41200.0,41150.0,41150.0,41150.0,1712
2020-02-18 12:50:00+09:00,41150.0,41250.0,41150.0,41200.0,41200.0,2952
2020-02-18 12:55:00+09:00,41250.0,41300.0,41200.0,41250.0,41250.0,12303
2020-02-18 13:00:00+09:00,41300.0,41350.0,41250.0,41300.0,41300.0,7934
2020-02-18 13:05:00+09:00,41300.0,41300.0,41250.0,41250.0,41250.0,2452
2020-02-18 13:10:00+09:00,41300.0,41300.0,41250.0,41250.0,41250.0,7678
2020-02-18 13:15:00+09:00,41300.0,41350.0,41250.0,41300.0,41300.0,3948
2020-02-18 13:20:00+09:00,41300.0,41350.0,41250.0,41300.0,41300.0,2993
2020-02-18 13:25:00+09:00,41300.0,41300.0,41250.0,41300.0,41300.0,3031
2020-02-18 13:30:00+09:00,41300.0,41400.0,41250.0,41400.0,41400.0,4551
2020-02-18 13:35:00+09:00,41350.0,41400.0,41350.0,41350.0,41350.0,5002
