Datetime,Open,High,Low,Close,Adj Close,Volume
2020-02-18 09:00:00+09:00,134000.0,134500.0,133500.0,134000.0,134000.0,0
2020-02-18 09:05:00+09:00,134000.0,134000.0,133000.0,133000.0,133000.0,14282
2020-02-18 09:10:00+09:00,133000.0,134000.0,133000.0,133500.0,133500.0,18032
2020-02-18 09:15:00+09:00,134000.0,134000.0,133500.0,133500.0,133500.0,2006
2020-02-18 09:20:00+09:00,133500.0,134500.0,133000.0,134000.0,134000.0,68040
2020-02-18 09:25:00+09:00,134000.0,134000.0,133500.0,133500.0,133500.0,2929
2020-02-18 09:30:00+09:00,134000.0,134000.0,133000.0,133500.0,133500.0,13686
2020-02-18 09:35:00+09:00,133500.0,133500.0,132500.0,132500.0,132500.0,53750
2020-02-18 09:40:00+09:00,132500.0,133000.0,132500.0,132500.0,132500.0,13434
2020-02-18 09:45:00+09:00,132500.0,133000.0,132000.0,132500.0,132500.0,12502
2020-02-18 09:50:00+09:00,132000.0,132500.0,132000.0,132500.0,132500.0,2509
2020-02-18 09:55:00+09:00,132500.0,132500.0,131500.0,132000.0,132000.0,42357
2020-02-18 10:00:00+09:00,132000.0,132500.0,131500.0,131500.0,131500.0,24003
2020-02-18 10:05:00+09:00,131500.0,132000.0,131500.0,132000.0,132000.0,4531
2020-02-18 10:10:00+09:00,131500.0,132000.0,131000.0,131000.0,131000.0,41597
2020-02-18 10:15:00+09:00,131000.0,132000.0,131000.0,131500.0,131500.0,15649
2020-02-18 10:20:00+09:00,131500.0,132000.0,131500.0,131500.0,131500.0,3508
2020-02-18 10:25:00+09:00,132000.0,132000.0,131500.0,131500.0,131500.0,2790
2020-02-18 10:30:00+09:00,131500.0,132000.0,131500.0,131500.0,131500.0,2656
2020-02-18 10:35:00+09:00,131500.0,132000.0,131500.0,131500.0,131500.0,3179
2020-02-18 10:40:00+09:00,131500.0,132000.0,131000.0,131000.0,131000.0,27729
2020-02-18 10:45:00+09:00,131500.0,131500.0,131000.0,131500.0,131500.0,13856
2020-02-18 10:50:00+09:00,131500.0,132000.0,131000.0,132000.0,132000.0,22094
2020-02-18 10:55:00+09:00,132000.0,132500.0,131500.0,132000.0,132000.0,11386
2020-02-18 11:00:00+09:00,132000.0,132500.0,132000.0,132000.0,132000.0,3977
2020-02-18 11:05:00+09:00,132500.0,132500.0,132000.0,132500.0,132500.0,5338
2020-02-18 11:10:00+09:00,132500.0,132500.0,132000.0,132000.0,132000.0,3536
2020-02-18 11:15:00+09:00,132000.0,133000.0,132000.0,133000.0,133000.0,11164
2020-02-18 11:20:00+09:00,133000.0,133000.0,132500.0,132500.0,132500.0,3696
2020-02-18 11:25:00+09:00,132500.0,133000.0,132500.0,133000.0,133000.0,3255
2020-02-18 11:30:00+09:00,132500.0,133000.0,132500.0,133000.0,133000.0,4270
2020-02-18 11:35:00+09:00,133000.0,133000.0,132500.0,132500.0,132500.0,1990
2020-02-18 11:40:00+09:00,132500.0,133000.0,132500.0,133000.0,133000.0,3537
2020-02-18 11:45:00+09:00,133000.0,133000.0,132000.0,132500.0,132500.0,10939
2020-02-18 11:50:00+09:00,132500.0,132500.0,132000.0,132000.0,132000.0,1493
2020-02-18 11:55:00+09:00,132000.0,132500.0,132000.0,132500.0,132500.0,2294
2020-02-18 12:00:00+09:00,132500.0,132500.0,132000.0,132000.0,132000.0,1418
2020-02-18 12:05:00+09:00,132000.0,132500.0,132000.0,132500.0,132500.0,1616
2020-02-18 12:10:00+09:00,132000.0,132500.0,132000.0,132500.0,132500.0,1585
