Datetime,Open,High,Low,Close,Adj Close,Volume
2020-02-18 09:00:00+09:00,194500.0,194500.0,192000.0,193000.0,193000.0,0
2020-02-18 09:05:00+09:00,193000.0,194000.0,192000.0,194000.0,194000.0,5963
2020-02-18 09:10:00+09:00,193500.0,194000.0,193000.0,194000.0,194000.0,1792
2020-02-18 09:15:00+09:00,194000.0,194000.0,193000.0,193500.0,193500.0,1963
2020-02-18 09:20:00+09:00,193500.0,194000.0,192000.0,193500.0,193500.0,9635
2020-02-18 09:25:00+09:00,194000.0,194000.0,193000.0,193500.0,193500.0,1701
2020-02-18 09:30:00+09:00,194000.0,194500.0,193500.0,194000.0,194000.0,880
2020-02-18 09:35:00+09:00,194000.0,194500.0,193000.0,193500.0,193500.0,2613
2020-02-18 09:40:00+09:00,193500.0,194000.0,193000.0,193500.0,193500.0,2069
2020-02-18 09:45:00+09:00,193500.0,193500.0,192500.0,193000.0,193000.0,3646
2020-02-18 09:50:00+09:00,192500.0,193000.0,192500.0,193000.0,193000.0,1174
2020-02-18 09:55:00+09:00,193000.0,193000.0,192500.0,192500.0,192500.0,914
2020-02-18 10:00:00+09:00,192500.0,193000.0,192000.0,192000.0,192000.0,1841
2020-02-18 10:05:00+09:00,192000.0,192500.0,192000.0,192500.0,192500.0,1128
2020-02-18 10:10:00+09:00,192000.0,192500.0,191500.0,191500.0,191500.0,3836
2020-02-18 10:15:00+09:00,191500.0,192000.0,191000.0,191500.0,191500.0,7117
2020-02-18 10:20:00+09:00,191500.0,191500.0,191000.0,191500.0,191500.0,859
2020-02-18 10:25:00+09:00,191000.0,192000.0,191000.0,191500.0,191500.0,3577
2020-02-18 10:30:00+09:00,192000.0,192000.0,191000.0,191500.0,191500.0,3837
2020-02-18 10:35:00+09:00,191000.0,191500.0,191000.0,191000.0,191000.0,692
2020-02-18 10:40:00+09:00,191000.0,191500.0,191000.0,191500.0,191500.0,898
2020-02-18 10:45:00+09:00,191000.0,191500.0,191000.0,191500.0,191500.0,2027
2020-02-18 10:50:00+09:00,191500.0,191500.0,191000.0,191500.0,191500.0,955
2020-02-18 10:55:00+09:00,191500.0,192000.0,191000.0,191500.0,191500.0,3616
2020-02-18 11:00:00+09:00,192000.0,192000.0,191500.0,192000.0,192000.0,1236
2020-02-18 11:05:00+09:00,191500.0,192000.0,191500.0,192000.0,192000.0,381
2020-02-18 11:10:00+09:00,192000.0,192000.0,191000.0,191000.0,191000.0,1012
2020-02-18 11:15:00+09:00,191000.0,191500.0,191000.0,191500.0,191500.0,1368
2020-02-18 11:20:00+09:00,191500.0,192000.0,191500.0,191500.0,191500.0,3495
2020-02-18 11:25:00+09:00,192000.0,192000.0,191000.0,191000.0,191000.0,2073
2020-02-18 11:30:00+09:00,191000.0,191500.0,191000.0,191500.0,191500.0,981
2020-02-18 11:35:00+09:00,191500.0,191500.0,191000.0,191000.0,191000.0,874
2020-02-18 11:40:00+09:00,191500.0,191500.0,191000.0,191500.0,191500.0,565
2020-02-18 11:45:00+09:00,191000.0,191500.0,190000.0,190000.0,190000.0,7726
2020-02-18 11:50:00+09:00,190000.0,190500.0,190000.0,190500.0,190500.0,4274
2020-02-18 11:55:00+09:00,190500.0,190500.0,190000.0,190000.0,190000.0,3508
2020-02-18 12:00:00+09:00,189500.0,190000.0,189500.0,190000.0,190000.0,788
2020-02-18 12:05:00+09:00,189500.0,190000.0,189500.0,189500.0,189500.0,2383
2020-02-18 12:10:00+09:00,190000.0,190000.0,189500.0,189500.0,189500.0,1079
2020-02-18 12:15:00+09:00,189500.0,190000.0,189500.0,190000.0,190000.0,1297
2020-02-18 12:20:00+09:00,189500.0,190000.0,189500.0,190000.0,190000.0,1117
2020-02-18 12:25:00+09:00,189500.0,190000.0,189500.0,189500.0,189500.0,774
2020-02-18 12:30:00+09:00,189500.0,190000.0,189500.0,190000.0,190000.0,1291
2020-02-18 12:35:00+09:00,190000.0,191000.0,189500.0,190500.0,190500.0,13245
2020-02-18 12:40:00+09:00,190500.0,191000.0,190000.0,190000.0,190000.0,387
2020-02-18 12:45:00+09:00,190500.0,190500.0,190000.0,190000.0,190000.0,299
2020-02-18 12:50:00+09:00,190500.0,190500.0,190000.0,190500.0,190500.0,459
2020-02-18 12:55:00+09:00,190000.0,190500.0,190000.0,190000.0,190000.0,447
2020-02-18 13:00:00+09:00,190500.0,190500.0,190000.0,190000.0,190000.0,1668
2020-02-18 13:05:00+09:00,190000.0,190500.0,190000.0,190000.0,190000.0,872
2020-02-18 13:10:00+09:00,190000.0,190500.0,190000.0,190500.0,190500.0,766
2020-02-18 13:15:00+09:00,190500.0,190500.0,190000.0,190500.0,190500.0,1196
2020-02-18 13:20:00+09:00,190500.0,190500.0,190000.0,190500.0,190500.0,407
2020-02-18 13:25:00+09:00,190000.0,190500.0,189500.0,190000.0,190000.0,3509
2020-02-18 13:30:00+09:00,190000.0,190000.0,189500.0,190000.0,190000.0,261
2020-02-18 13:35:00+09:00,190000.0,190000.0,189500.0,190000.0,190000.0,2090
