Date,Adj Close,Close,High,Low,Open,Volume
2017-11-01,170127.078125,172000.0,175800.0,170600.0,174000.0,1160390
2017-11-02,169335.78125,171200.0,174600.0,171000.0,172000.0,352770
2017-11-03,170720.546875,172600.0,173600.0,170000.0,170400.0,314870
2017-11-06,170324.90625,172200.0,174800.0,171000.0,172000.0,322075
2017-11-07,170127.078125,172000.0,174400.0,170000.0,174400.0,422140
2017-11-08,167951.03125,169800.0,171200.0,168400.0,170800.0,513455
2017-11-09,163203.296875,165000.0,168800.0,164800.0,168600.0,883010
2017-11-10,161027.25,162800.0,166000.0,161400.0,164400.0,786245
2017-11-13,162016.359375,163800.0,164800.0,161400.0,162200.0,470865
2017-11-14,159246.84375,161000.0,164400.0,160400.0,164400.0,592160
2017-11-15,159246.84375,161000.0,161600.0,158400.0,161000.0,455915
2017-11-17,159246.84375,161000.0,164400.0,160400.0,161400.0,726375
2017-11-20,158455.5625,160200.0,161800.0,159200.0,161600.0,429465
2017-11-21,159840.328125,161600.0,162000.0,159600.0,160400.0,398410
2017-11-22,158455.5625,160200.0,163000.0,159600.0,162800.0,477160
2017-11-24,160235.96875,162000.0,162400.0,159400.0,160000.0,341275
2017-11-27,157268.625,159000.0,161800.0,157600.0,161600.0,586930
2017-11-28,159642.5,161400.0,162200.0,159200.0,159800.0,476860
2017-11-29,160631.609375,162400.0,162800.0,160400.0,161000.0,459090
2017-11-30,158257.75,160000.0,162200.0,160000.0,162200.0,786660
2017-12-01,164390.234375,166200.0,166600.0,160200.0,161800.0,766425
2017-12-04,165972.8125,167800.0,169600.0,165600.0,167400.0,680135
2017-12-05,164785.890625,166600.0,168600.0,166200.0,168000.0,320020
2017-12-06,163401.125,165200.0,166800.0,164800.0,166600.0,345995
2017-12-07,165577.171875,167400.0,169600.0,165800.0,166800.0,775000
2017-12-08,164192.40625,166000.0,167600.0,164200.0,167000.0,294465
2017-12-11,163401.125,165200.0,167000.0,164000.0,166000.0,288000
2017-12-12,163796.765625,165600.0,169000.0,164400.0,164400.0,365095
2017-12-13,166368.453125,168200.0,168400.0,164800.0,165800.0,358000
2017-12-14,165181.53125,167000.0,169800.0,167000.0,168400.0,715485
2017-12-15,166961.921875,168800.0,168800.0,167400.0,168200.0,455680
2017-12-18,170127.078125,172000.0,173000.0,168000.0,168800.0,590485
2017-12-19,169137.96875,171000.0,174000.0,170000.0,172600.0,398335
2017-12-21,166566.28125,168400.0,170600.0,166800.0,169800.0,413485
2017-12-22,170522.71875,172400.0,172800.0,168600.0,170000.0,437290
2017-12-26,172896.578125,174800.0,176000.0,171800.0,173000.0,519025
2017-12-27,174937.1875,175400.0,175600.0,173200.0,174400.0,286780
2017-12-28,173540.875,174000.0,176200.0,172000.0,176000.0,326850
2018-01-03,173740.34375,174200.0,176800.0,172800.0,175200.0,423950
2018-01-04,178128.734375,178600.0,179400.0,174600.0,175800.0,650560
2018-01-05,181120.828125,181600.0,183600.0,176000.0,178600.0,684055
2018-01-08,189498.65625,190000.0,190600.0,181600.0,183000.0,981690
2018-01-09,188301.828125,188800.0,190400.0,186600.0,188800.0,390135
2018-01-10,185110.265625,185600.0,195000.0,185400.0,188600.0,600485
2018-01-11,182916.078125,183400.0,186800.0,181800.0,185600.0,469270
2018-01-12,181320.296875,181800.0,186000.0,180200.0,184000.0,447070
2018-01-15,183713.96875,184200.0,185000.0,182200.0,183400.0,296000
2018-01-16,180123.46875,180600.0,184800.0,178600.0,183800.0,476510
2018-01-17,177131.375,177600.0,181200.0,177600.0,180600.0,535130
2018-01-18,180123.46875,180600.0,181200.0,178600.0,178600.0,451540
2018-01-19,175735.078125,176200.0,181400.0,176000.0,181000.0,502825
2018-01-22,178128.734375,178600.0,178600.0,176400.0,176800.0,377715
2018-01-23,177330.84375,177800.0,179800.0,176800.0,179800.0,402375
2018-01-24,175136.65625,175600.0,177800.0,174000.0,177800.0,590605
2018-01-25,182118.1875,182600.0,184400.0,173400.0,175600.0,845950
2018-01-26,184910.796875,185400.0,185800.0,182000.0,182600.0,556845
2018-01-29,185908.15625,186400.0,189600.0,184400.0,184600.0,514580
2018-01-30,185708.6875,186200.0,190000.0,184600.0,185600.0,510590
2018-01-31,181519.765625,182000.0,189000.0,182000.0,186600.0,625920
2018-02-01,184112.90625,184600.0,186400.0,181800.0,182000.0,403035
2018-02-02,180522.40625,181000.0,186400.0,180400.0,186000.0,410755
2018-02-05,175336.125,175800.0,181000.0,175400.0,181000.0,484835
2018-02-06,169750.90625,170200.0,175600.0,167600.0,172800.0,772695
2018-02-07,168155.125,168600.0,174400.0,168000.0,174000.0,478815
2018-02-08,168155.125,168600.0,172000.0,168400.0,172000.0,514750
2018-02-09,161173.59375,161600.0,166000.0,161200.0,163400.0,790350
2018-02-12,159577.8125,160000.0,163400.0,159600.0,163400.0,953715
2018-02-13,160575.171875,161000.0,164400.0,160600.0,162600.0,685125
2018-02-14,161772.015625,162200.0,163800.0,161600.0,162400.0,370820
2018-02-19,163567.265625,164000.0,166000.0,163000.0,166000.0,416685
2018-02-20,160974.125,161400.0,163600.0,160800.0,163600.0,336005
2018-02-21,166160.40625,166600.0,167200.0,161800.0,162000.0,707840
2018-02-22,164963.5625,165400.0,167400.0,163800.0,166200.0,361210
2018-02-23,165362.515625,165800.0,168400.0,164000.0,166200.0,354320
2018-02-26,161572.546875,162000.0,166800.0,161600.0,166800.0,635640
2018-02-27,160375.703125,160800.0,162600.0,160200.0,162000.0,714890
2018-02-28,160176.234375,160600.0,163600.0,160400.0,161600.0,1951325
2018-03-02,156785.203125,157200.0,160000.0,154400.0,158800.0,1086525
2018-03-05,155388.90625,155800.0,158000.0,155800.0,157200.0,395610
2018-03-06,158779.921875,159200.0,160000.0,156400.0,157200.0,390060
2018-03-07,158580.453125,159000.0,161000.0,158200.0,160800.0,360550
2018-03-08,159378.34375,159800.0,159800.0,158200.0,159600.0,396090
2018-03-09,159976.765625,160400.0,162800.0,159400.0,160600.0,429025
2018-03-12,160774.65625,161200.0,163000.0,160800.0,161600.0,345055
2018-03-13,163567.265625,164000.0,165200.0,160600.0,161200.0,606115
2018-03-14,161373.0625,161800.0,162800.0,160200.0,162600.0,376640
2018-03-15,163567.265625,164000.0,164800.0,161400.0,162600.0,341525
2018-03-16,159777.296875,160200.0,163400.0,159400.0,163200.0,717990
2018-03-19,156585.734375,157000.0,160400.0,156400.0,160200.0,600070
2018-03-20,158580.453125,159000.0,159200.0,154800.0,155400.0,441955
2018-03-21,158380.984375,158800.0,159600.0,158400.0,159000.0,424565
2018-03-22,160176.234375,160600.0,161000.0,159600.0,159800.0,336730
2018-03-23,156186.796875,156600.0,158400.0,156000.0,157600.0,489340
2018-03-26,157383.625,157800.0,158000.0,155400.0,155600.0,276195
2018-03-27,157383.625,157800.0,160000.0,157200.0,160000.0,283160
2018-03-28,156386.265625,156800.0,158600.0,155400.0,157400.0,262300
2018-03-29,156785.203125,157200.0,158000.0,155600.0,156800.0,337800
2018-03-30,157982.046875,158400.0,159800.0,157200.0,158800.0,288805
2018-04-02,156585.734375,157000.0,158400.0,156400.0,156600.0,398100
2018-04-03,156585.734375,157000.0,159800.0,156000.0,159600.0,341015
2018-04-04,150402.09375,150800.0,157200.0,149400.0,156400.0,829645
2018-04-05,155388.90625,155800.0,155800.0,152400.0,152800.0,472310
2018-04-06,153593.65625,154000.0,156400.0,153200.0,155200.0,384070
2018-04-09,154391.53125,154800.0,154800.0,152800.0,153800.0,290395
2018-04-10,154591.015625,155000.0,156600.0,153800.0,154200.0,395640
2018-04-11,153793.125,154200.0,156200.0,153800.0,154400.0,308250
2018-04-12,151000.515625,151400.0,154200.0,151000.0,153800.0,559025
2018-04-13,152396.8125,152800.0,153200.0,150600.0,151600.0,341355
2018-04-16,149803.671875,150200.0,153000.0,150000.0,153000.0,392100
2018-04-17,149205.265625,149600.0,151600.0,149000.0,150800.0,442125
2018-04-18,150003.15625,150400.0,151600.0,150000.0,150200.0,416345
2018-04-19,147210.53125,147600.0,149600.0,146800.0,148400.0,622595
2018-04-20,145215.8125,145600.0,149000.0,145200.0,147600.0,479485
2018-04-23,146612.125,147000.0,147600.0,145400.0,145400.0,312160
2018-04-24,144617.390625,145000.0,147000.0,144400.0,147000.0,497990
2018-04-25,148207.890625,148600.0,150200.0,144800.0,145200.0,618915
2018-04-26,144617.390625,145000.0,149200.0,145000.0,146400.0,1071125
2018-04-27,142822.140625,143200.0,145400.0,142400.0,145000.0,1049185
2018-04-30,142822.140625,143200.0,144200.0,142400.0,144200.0,398655
2018-05-02,147210.53125,147600.0,147800.0,144800.0,145200.0,509325
2018-05-03,145016.34375,145400.0,149000.0,145200.0,147800.0,316640
2018-05-04,143021.625,143400.0,147000.0,143400.0,145000.0,511785
2018-05-08,145814.234375,146200.0,147600.0,144200.0,145400.0,487275
2018-05-09,145016.34375,145400.0,148000.0,144600.0,146000.0,475655
2018-05-10,143620.03125,144000.0,147000.0,143600.0,146000.0,416805
2018-05-11,143021.625,143400.0,145800.0,142800.0,144200.0,547725
2018-05-14,143021.625,143400.0,144400.0,142800.0,144000.0,288745
2018-05-15,141824.78125,142200.0,143600.0,142200.0,142800.0,399725
2018-05-16,139630.59375,140000.0,143000.0,139600.0,142400.0,620065
2018-05-17,139032.171875,139400.0,140600.0,139400.0,140000.0,461815
2018-05-18,137236.921875,137600.0,140000.0,136800.0,139400.0,565205
2018-05-21,136040.09375,136400.0,138000.0,135200.0,137200.0,505590
2018-05-23,136439.03125,136800.0,137600.0,135400.0,136000.0,430280
2018-05-24,135641.140625,136000.0,137000.0,135600.0,136400.0,222435
2018-05-25,136638.5,137000.0,138800.0,136400.0,137000.0,378775
2018-05-28,135641.140625,136000.0,137400.0,135800.0,137000.0,270430
2018-05-29,133247.484375,133600.0,136000.0,133400.0,135800.0,467685
2018-05-30,130055.921875,130400.0,134000.0,129600.0,133400.0,669825
2018-05-31,133446.953125,133800.0,134200.0,130800.0,132000.0,1050965
2018-06-01,135641.140625,136000.0,137200.0,134400.0,134800.0,457305
2018-06-04,134244.84375,134600.0,137400.0,134200.0,136200.0,409355
2018-06-05,134444.3125,134800.0,136000.0,132800.0,135600.0,335760
2018-06-07,135641.140625,136000.0,136400.0,134800.0,135000.0,390905
2018-06-08,139830.0625,140200.0,141600.0,136000.0,136000.0,941455
2018-06-11,141824.78125,142200.0,142400.0,139000.0,140200.0,689250
2018-06-12,143021.625,143400.0,143800.0,140800.0,142400.0,621335
2018-06-14,141026.890625,141400.0,145000.0,141000.0,143800.0,794555
2018-06-15,137635.875,138000.0,141200.0,137400.0,141000.0,701510
2018-06-18,138433.75,138800.0,139000.0,137200.0,138000.0,529295
2018-06-19,137236.921875,137600.0,138800.0,137600.0,138000.0,551610
2018-06-20,137436.390625,137800.0,138400.0,137400.0,137800.0,532395
2018-06-21,139431.125,139800.0,140600.0,136800.0,137000.0,589410
2018-06-22,144218.453125,144600.0,144800.0,138000.0,138000.0,801570
2018-06-25,149205.265625,149600.0,150000.0,145400.0,145600.0,1276330
2018-06-26,146612.125,147000.0,149200.0,146000.0,148400.0,537640
2018-06-27,147410.015625,147800.0,149600.0,147800.0,149400.0,436380
2018-06-28,149005.78125,149400.0,150200.0,145200.0,147600.0,682685
2018-06-29,152197.34375,152600.0,152800.0,149600.0,150000.0,779575
2018-07-02,149803.671875,150200.0,153000.0,149000.0,153000.0,539590
2018-07-03,149005.78125,149400.0,152600.0,148600.0,151800.0,431525
2018-07-04,153194.703125,153600.0,155800.0,152000.0,153800.0,899695
2018-07-05,152596.28125,153000.0,153800.0,151200.0,151200.0,286595
2018-07-06,149404.734375,149800.0,151600.0,149200.0,151000.0,409335
2018-07-09,150601.5625,151000.0,155800.0,149600.0,149800.0,471880
2018-07-10,151598.921875,152000.0,153600.0,151200.0,151400.0,375645
2018-07-11,153394.171875,153800.0,154200.0,151400.0,152600.0,434425
2018-07-12,155987.3125,156400.0,156400.0,152800.0,155000.0,479835
2018-07-13,153793.125,154200.0,156400.0,153000.0,156000.0,379850
2018-07-16,153793.125,154200.0,154600.0,153400.0,154200.0,288625
2018-07-17,151399.453125,151800.0,153800.0,151000.0,153800.0,264885
2018-07-18,152396.8125,152800.0,154200.0,151800.0,152400.0,158810
2018-07-19,152596.28125,153000.0,156000.0,152600.0,154400.0,252110
2018-07-20,153593.65625,154000.0,154400.0,151000.0,153000.0,252245
2018-07-23,154391.53125,154800.0,155400.0,153000.0,154200.0,407150
2018-07-24,148606.84375,149000.0,155200.0,148400.0,155000.0,422515
2018-07-25,148806.3125,149200.0,151800.0,148400.0,151800.0,472905
2018-07-26,149803.671875,150200.0,152200.0,143200.0,150400.0,1121260
2018-07-27,149803.671875,150200.0,150200.0,146600.0,147000.0,569095
2018-07-30,145614.765625,146000.0,149600.0,145200.0,149400.0,543330
2018-07-31,142822.140625,143200.0,145600.0,142400.0,145200.0,618420
2018-08-01,145215.8125,145600.0,145600.0,143000.0,143600.0,514795
2018-08-02,145215.8125,145600.0,147600.0,144200.0,145600.0,404885
2018-08-03,145814.234375,146200.0,146200.0,144200.0,144600.0,534385
2018-08-06,146612.125,147000.0,149600.0,146200.0,146600.0,303035
2018-08-07,148407.375,148800.0,150800.0,147200.0,148400.0,324185
2018-08-08,149604.203125,150000.0,151200.0,148400.0,148400.0,312410
