Date,Adj Close,Close,High,Low,Open,Volume
2011-09-26,11.49235344,15500,15740,15180,15200,24018800
2011-09-27,11.92239094,16080,16100,15820,16100,16526300
2011-09-28,11.96688175,16140,16500,15820,16480,24316950
2011-09-29,12.41174507,16740,16960,16080,16080,27675450
2011-09-30,12.45623112,16800,16800,16220,16600,25780600
2011-10-04,12.27828693,16560,16640,15920,16100,32895000
2011-10-05,12.48588848,16840,17000,16340,16480,32102800
2011-10-06,12.67866707,17100,17580,16840,17480,29969000
2011-10-07,12.75280762,17200,17620,17000,17300,26509200
2011-10-10,12.96041203,17480,17700,17440,17560,17246250
2011-10-11,13.06421375,17620,17700,17380,17700,22915500
2011-10-12,13.31630516,17960,17980,17400,17440,21528500
2011-10-13,13.19767475,17800,17980,17620,17960,16266150
2011-10-14,13.13835621,17720,17880,17420,17420,10850500
2011-10-17,13.19767475,17800,17900,17620,17800,10675550
2011-10-18,13.09387016,17660,17860,17420,17500,13844300
2011-10-19,13.13835621,17720,17720,17400,17700,10704100
2011-10-20,13.44976616,18140,18400,17660,17720,28436600
2011-10-21,13.59805202,18340,18500,18140,18400,23307000
2011-10-24,13.95394421,18820,18860,18220,18260,18769250
2011-10-25,14.01326084,18900,19020,18700,18720,18208000
2011-10-26,13.85014057,18680,18920,18540,18660,12504750
2011-10-27,13.7018528,18480,18780,18380,18580,17443050
2011-10-28,14.01326084,18900,18920,18540,18560,26884350
2011-10-31,14.35432339,19360,19400,18660,18820,23792400
2011-11-01,14.68056011,19800,19980,19240,19360,30983650
2011-11-02,14.39880943,19420,19560,19320,19400,28454600
2011-11-03,14.33949471,19340,19420,19160,19240,16408700
2011-11-04,14.90299034,20100,20100,19640,19660,26704800
2011-11-07,14.72504425,19860,20000,19720,19920,14018050
2011-11-08,14.38398075,19400,19800,19300,19720,17069900
2011-11-09,14.60641098,19700,19760,19320,19400,19304250
2011-11-10,13.8649683,18700,19460,18700,19340,31006050
2011-11-11,14.57675457,19660,19680,18600,18900,24246750
2011-11-14,14.76953316,19920,20040,19740,19760,14136050
2011-11-15,14.76953316,19920,20000,19600,19720,11737100
2011-11-16,14.45812416,19500,20060,19460,19900,16934350
2011-11-17,14.53227043,19600,19840,19220,19640,12943350
2011-11-18,14.28017807,19260,19540,19240,19420,16310300
2011-11-21,14.08740425,19000,19200,18840,19020,12791900
2011-11-22,14.28017807,19260,19420,18860,19000,12040600
2011-11-23,13.8649683,18700,19200,18700,18960,15335700
2011-11-24,13.98360348,18860,19060,18420,18440,13680750
2011-11-25,14.04291821,18940,19060,18580,18580,11689400
2011-11-28,14.5026083,19560,19640,19160,19180,15724000
2011-11-29,14.90299034,20100,20100,19720,19800,27588450
2011-11-30,14.88816166,20080,20200,19920,20000,19579400
2011-12-01,15.92617893,21480,21600,20580,20700,34717150
2011-12-02,15.57028961,21000,21420,20800,21220,21917950
2011-12-05,15.80754852,21320,21460,21160,21380,14848100
2011-12-06,15.48131275,20880,21400,20820,21140,14528550
2011-12-07,15.65926456,21120,21360,20820,21000,19746900
2011-12-08,15.77789211,21280,21660,20920,21140,25893000
2011-12-09,15.61477566,21060,21480,20740,20980,13804200
2011-12-12,16.07446861,21680,21680,21200,21260,12163550
2011-12-13,15.57028961,21000,21500,21000,21480,13210000
2011-12-14,15.42200089,20800,20900,20500,20680,21064350
2011-12-15,15.05128002,20300,20720,20300,20580,16963000
2011-12-16,15.49614334,20900,20900,20400,20420,12263200
2011-12-19,14.93265152,20140,20900,19680,20900,20485300
2011-12-20,15.00678921,20240,20580,20140,20160,13750300
2011-12-21,15.67408752,21140,21140,20620,20700,20402950
2011-12-22,15.59994507,21040,21060,20820,20900,10634550
2011-12-23,15.83720875,21360,21480,21120,21120,12299050
2011-12-26,15.80754852,21320,21500,21320,21340,6216250
2011-12-27,15.91135025,21460,21600,21060,21360,11133650
2011-12-28,20.51268959,21220,21460,21200,21460,11023850
2011-12-29,20.45468712,21160,21540,21140,21240,10923900
2012-01-02,20.88002396,21600,21600,21300,21400,13151350
2012-01-03,21.36335754,22100,22100,21840,21860,16927750
2012-01-04,20.88002396,21600,22200,21500,22100,17103700
2012-01-05,20.39668846,21100,21580,21100,21460,17298400
2012-01-06,20.10668755,20800,21320,20600,21120,18816250
2012-01-09,19.64269066,20320,20820,20300,20800,19283000
2012-01-10,19.83602333,20520,20720,20420,20420,20414800
2012-01-11,19.7393589,20420,20480,20280,20340,19110150
2012-01-12,19.87468719,20560,20580,20220,20320,18511000
2012-01-13,20.22268867,20920,21000,20520,20560,14630750
2012-01-16,19.91335106,20600,20800,20400,20800,11614950
2012-01-17,20.029356,20720,20960,20480,20820,17084400
2012-01-18,19.91335106,20600,21040,20440,21020,15359650
2012-01-19,20.72535706,21440,21440,20740,20760,22385800
2012-01-20,21.36335754,22100,22100,21520,21800,25550800
2012-01-25,21.53735542,22280,22500,21840,21840,22751300
2012-01-26,21.51802635,22260,22420,21880,22320,17655150
2012-01-27,21.75002289,22500,22500,22220,22400,12741200
2012-01-30,21.55668831,22300,22600,22180,22580,16354450
2012-01-31,21.40202141,22140,22400,21780,22100,21731350
2012-02-01,20.86068726,21580,22140,21560,22140,22849650
2012-02-02,20.88002396,21600,22080,21360,21720,22402650
2012-02-03,20.60935402,21320,21680,21120,21420,17801400
2012-02-06,20.76402473,21480,21820,21320,21680,15837500
2012-02-07,21.13136101,21860,21920,21460,21540,11921950
2012-02-08,21.11201859,21840,22000,21680,21980,11809400
2012-02-09,20.95735359,21680,21800,21200,21740,24005850
2012-02-10,20.53202248,21240,21680,21220,21680,18579100
2012-02-13,20.9380188,21660,21780,21340,21380,16017250
2012-02-14,20.88002396,21600,21780,21480,21680,12317400
2012-02-15,21.94335556,22700,22760,21840,21960,28522350
2012-02-16,21.94335556,22700,22800,22420,22600,15411800
2012-02-17,22.73602295,23520,23600,23120,23180,17308450
2012-02-20,22.71669006,23500,23880,23320,23560,14814150
2012-02-21,22.8133564,23600,23960,23300,23500,10808250
2012-02-22,23.1420269,23940,24000,23440,23640,11779250
2012-02-23,22.42669106,23200,23580,23020,23460,23259200
2012-02-24,22.8133564,23600,23720,23060,23060,14240300
2012-02-27,22.63936043,23420,23600,23180,23480,8273300
2012-02-28,22.91003036,23700,24000,23620,23920,16648100
2012-02-29,23.3160305,24120,24180,23820,23820,17278300
2012-03-02,22.85202408,23640,24340,23580,24300,18023700
2012-03-05,22.69735718,23480,23820,23320,23800,11175250
2012-03-06,22.8133564,23600,23860,23340,23580,10572850
2012-03-07,22.65869141,23440,23660,23300,23500,11521550
2012-03-08,22.8133564,23600,23720,23300,23600,20270400
2012-03-09,23.7800293,24600,24620,23760,23820,18228800
2012-03-12,23.39335823,24200,24520,24200,24480,11826950
2012-03-13,23.60603142,24420,24580,24000,24000,11985550
2012-03-14,24.16669655,25000,25100,24600,24600,18279650
2012-03-15,24.16669655,25000,25200,24840,25020,14038800
2012-03-16,23.9346981,24760,25340,24760,25200,18070200
2012-03-19,24.36002731,25200,25360,24680,24700,11881850
2012-03-20,24.49536514,25340,25540,25200,25340,11935500
2012-03-21,24.01203156,24840,25200,24840,25200,12913550
2012-03-22,24.32136345,25160,25260,24700,24700,12675450
2012-03-23,24.37935638,25220,25480,24860,24860,10818600
2012-03-26,24.65002823,25500,25500,25220,25360,9237800
2012-03-27,25.34602737,26220,26220,25520,25700,14186350
2012-03-28,25.1720314,26040,26160,25900,26000,9914550
2012-03-29,24.74669838,25600,25980,25600,25980,11670000
2012-03-30,24.65002823,25500,25600,25140,25400,15281700
2012-04-02,25.11403084,25980,25980,25220,25500,12582950
2012-04-03,25.81002998,26700,26780,26040,26400,16507900
2012-04-04,25.52002907,26400,27020,26300,26620,14599350
2012-04-05,25.71336174,26600,26700,25940,26040,12921350
2012-04-06,25.75203133,26640,26680,26260,26540,10289650
2012-04-09,25.4620285,26340,26600,26120,26400,8572600
2012-04-10,25.34602737,26220,26400,26140,26280,11176100
2012-04-12,24.61136055,25460,25980,25360,25660,25240650
2012-04-13,24.51469612,25360,25540,25200,25300,35409200
2012-04-16,24.34070015,25180,25520,25000,25460,15222400
2012-04-17,24.14736366,24980,25280,24820,25020,14552300
2012-04-18,24.99802589,25860,26040,25380,25540,17253750
2012-04-19,25.26869583,26140,26140,25780,25840,13156400
2012-04-20,24.78536034,25640,25940,25560,25880,9900550
2012-04-23,24.72735596,25580,25600,25240,25380,8388400
2012-04-24,24.80469513,25660,25720,25240,25300,13238350
2012-04-25,25.23002243,26100,26300,25860,26080,13821600
2012-04-26,25.90669441,26800,26800,26340,26400,16479500
2012-04-27,26.56402779,27480,27660,27020,27100,15905350
2012-04-30,26.8733654,27800,28180,27540,27900,15757100
2012-05-02,27.26003265,28200,28360,27980,28200,18420750
2012-05-03,27.08603096,28020,28200,27960,28040,10327050
2012-05-04,26.29336357,27200,27960,26980,27500,20484300
2012-05-07,25.94536591,26840,27060,26500,26840,18908450
2012-05-08,25.92603111,26820,27040,26780,26960,12048600
2012-05-09,25.73269463,26620,26960,26480,26700,12661700
2012-05-10,25.65536118,26540,26720,26440,26580,13145000
2012-05-11,25.19136047,26060,26460,26060,26300,13626400
2012-05-14,25.40402603,26280,26540,26080,26100,15092100
2012-05-15,25.34602737,26220,26400,26000,26080,15558100
2012-05-16,23.7800293,24600,26000,24560,25960,38488900
2012-05-17,23.64469147,24460,24860,24020,24600,33041100
2012-05-18,22.54269218,23320,24100,23300,24080,30023750
2012-05-21,23.37402534,24180,24320,23800,23880,23702750
2012-05-22,23.97336006,24800,25100,24540,25100,23830550
2012-05-23,23.60603142,24420,24800,23900,24800,16157100
2012-05-24,23.68336487,24500,24500,23960,24260,15251250
2012-05-25,23.68336487,24500,24920,24460,24660,10164250
2012-05-29,23.9346981,24760,24760,24120,24240,10815350
2012-05-30,23.70269203,24520,24800,24300,24760,12653250
2012-05-31,23.41269493,24220,24260,23840,24260,22106900
2012-06-01,23.83803368,24660,24740,23980,24260,13554450
2012-06-04,23.12269211,23920,24100,23840,23960,18068750
2012-06-05,23.25802612,24060,24180,23860,24020,12848900
2012-06-07,24.45669174,25300,25300,24660,24780,20928350
2012-06-08,24.10869217,24940,25500,24900,25500,9956350
2012-06-11,24.51469612,25360,25500,25320,25440,9906200
2012-06-12,24.26336098,25100,25200,24900,24920,8805200
2012-06-13,24.57269669,25420,25480,25120,25320,9572600
2012-06-14,24.37935638,25220,25420,25120,25380,21995050
2012-06-15,23.52869415,24340,25200,24280,25000,30404200
2012-06-18,24.03136444,24860,25140,24680,24800,17608150
2012-06-19,24.0506897,24880,24940,24440,24900,14839400
2012-06-20,24.20536232,25040,25300,24900,24980,13237700
2012-06-21,23.72202873,24540,24840,24520,24680,12753750
2012-06-22,22.85202408,23640,24040,23600,23780,31294350
2012-06-25,21.885355,22640,23560,22560,23420,41318100
2012-06-26,22.02069283,22780,22980,22580,22660,25283500
2012-06-27,22.56202507,23340,23540,22600,22800,23542000
2012-06-28,23.07569885,23360,23600,23060,23340,10398350
2012-06-29,23.72766495,24020,24020,23060,23340,18604450
2012-07-02,23.19423676,23480,24180,23420,24160,19106750
2012-07-03,23.21399117,23500,23860,23400,23640,15801550
2012-07-04,23.53009796,23820,23940,23560,23640,19158750
2012-07-05,23.41156006,23700,23880,23540,23740,9068550
2012-07-06,22.937397,23220,23880,23060,23880,21158900
2012-07-09,22.24592209,22520,22760,22520,22700,21282300
2012-07-10,22.26567268,22540,22840,22420,22700,17720700
2012-07-11,22.08786583,22360,22660,22160,22580,18001300
2012-07-12,21.55443954,21820,22520,21820,22420,24858600
2012-07-13,22.50275612,22780,22880,21820,21920,27070750
2012-07-16,22.75958824,23040,23100,22660,22900,15261950
2012-07-17,23.07569885,23360,23560,22720,22960,15885300
