Date,Adj Close,Close,High,Low,Open,Volume
2017-12-05,17643.07421875,51260.0,51300.0,50280.0,50600.0,9326550
2017-12-06,17216.283203125,50020.0,51560.0,50020.0,51260.0,10889200
2017-12-07,17464.09765625,50740.0,50980.0,50020.0,50040.0,11065600
2017-12-08,17897.7734375,52000.0,52000.0,51040.0,51360.0,11290450
2017-12-11,17822.052734375,51780.0,52040.0,51500.0,52000.0,8125850
2017-12-12,17932.193359375,52100.0,52100.0,51660.0,51820.0,8765050
2017-12-13,17663.7265625,51320.0,52100.0,51100.0,52100.0,11333700
2017-12-14,17574.236328125,51060.0,52280.0,51060.0,51320.0,20310400
2017-12-15,17422.794921875,50620.0,51480.0,50520.0,51240.0,14928550
2017-12-18,17622.421875,51200.0,51240.0,50620.0,50620.0,7350250
2017-12-19,17746.33203125,51560.0,52080.0,51520.0,51540.0,11978600
2017-12-21,16913.396484375,49140.0,51060.0,49100.0,51000.0,15624300
2017-12-22,17106.140625,49700.0,49960.0,49240.0,49400.0,11199650
2017-12-26,16589.859375,48200.0,50100.0,48200.0,49760.0,16039850
2017-12-27,30669.494140625,49360.0,49560.0,48460.0,48960.0,10743600
2017-12-28,31663.640625,50960.0,50960.0,49500.0,49560.0,8985450
2018-01-03,32073.728515625,51620.0,52560.0,51420.0,52540.0,10013500
2018-01-04,31738.205078125,51080.0,52180.0,50640.0,52120.0,11695450
2018-01-05,32384.400390625,52120.0,52120.0,51200.0,51300.0,9481150
2018-01-08,32322.263671875,52020.0,52520.0,51500.0,52400.0,8383650
2018-01-09,31315.69140625,50400.0,51720.0,49980.0,51460.0,18013600
2018-01-10,30346.39453125,48840.0,50520.0,48640.0,50500.0,18566800
2018-01-11,29973.58984375,48240.0,49260.0,48020.0,48200.0,25123800
2018-01-12,29948.732421875,48200.0,48480.0,46760.0,48240.0,27270450
2018-01-15,30159.9921875,48540.0,48980.0,47920.0,48800.0,10096000
2018-01-16,31067.154296875,50000.0,50140.0,48620.0,48760.0,20389650
2018-01-17,30831.041015625,49620.0,50020.0,49060.0,50020.0,11053050
2018-01-18,31005.017578125,49900.0,50640.0,49820.0,50020.0,14848850
2018-01-19,30644.640625,49320.0,50380.0,49040.0,50380.0,9219950
2018-01-22,29973.58984375,48240.0,48680.0,47960.0,48640.0,12520900
2018-01-23,30545.224609375,49160.0,49160.0,48300.0,48660.0,13532700
2018-01-24,30657.06640625,49340.0,49700.0,48560.0,48860.0,9550500
2018-01-25,31228.701171875,50260.0,50360.0,49160.0,49220.0,11160350
2018-01-26,31551.798828125,50780.0,50780.0,49840.0,50500.0,10350100
2018-01-29,31825.193359375,51220.0,51480.0,50900.0,51200.0,11838800
2018-01-30,30942.8828125,49800.0,50640.0,49780.0,50440.0,12284550
2018-01-31,31005.017578125,49900.0,54140.0,49600.0,50020.0,64681300
2018-02-01,30955.3125,49820.0,50960.0,49720.0,50620.0,27609450
2018-02-02,29638.0625,47700.0,49400.0,47700.0,49380.0,29260350
2018-02-05,29774.759765625,47920.0,48320.0,46000.0,46500.0,28357900
2018-02-06,29464.087890625,47420.0,47920.0,46580.0,46600.0,19406450
2018-02-07,28457.51171875,45800.0,48260.0,45800.0,48240.0,23448050
2018-02-08,28581.779296875,46000.0,46620.0,45980.0,46120.0,23251050
2018-02-09,27774.033203125,44700.0,45180.0,44420.0,44440.0,17465000
2018-02-12,28407.8046875,45720.0,46320.0,45040.0,45100.0,15754950
2018-02-13,29538.646484375,47540.0,48060.0,46200.0,46200.0,18923250
2018-02-14,30445.810546875,49000.0,49100.0,47940.0,48080.0,18905900
2018-02-19,30060.576171875,48380.0,49800.0,47860.0,49800.0,15353450
2018-02-20,29451.66015625,47400.0,48160.0,47220.0,48040.0,10122600
2018-02-21,29377.09765625,47280.0,47580.0,46840.0,47280.0,12880200
2018-02-22,29054.001953125,46760.0,47260.0,46760.0,47260.0,8869950
2018-02-23,29339.8203125,47220.0,47800.0,46760.0,46760.0,12423300
2018-02-26,29439.232421875,47380.0,47560.0,47080.0,47280.0,9560650
2018-02-27,29439.232421875,47380.0,48380.0,47380.0,48360.0,9830550
2018-02-28,29240.404296875,47060.0,48100.0,47000.0,47380.0,15162350
2018-03-02,28594.20703125,46020.0,46800.0,46000.0,46580.0,13265500
2018-03-05,28084.70703125,45200.0,46160.0,45080.0,45820.0,14100950
2018-03-06,29215.55078125,47020.0,47100.0,45820.0,45920.0,15423350
2018-03-07,30209.701171875,48620.0,48900.0,47220.0,48200.0,21427050
2018-03-08,30570.078125,49200.0,49480.0,48080.0,49200.0,19463650
2018-03-09,30905.6015625,49740.0,50540.0,49240.0,49440.0,14304400
2018-03-12,30905.6015625,49740.0,50780.0,49580.0,50560.0,8688950
2018-03-13,32098.58203125,51660.0,51660.0,50360.0,50760.0,20098700
2018-03-14,32160.716796875,51760.0,52000.0,51000.0,51020.0,12713250
2018-03-15,32024.01953125,51540.0,52020.0,51020.0,52000.0,8882450
2018-03-16,31775.482421875,51140.0,51420.0,50240.0,51220.0,12184900
2018-03-19,31526.947265625,50740.0,51340.0,50440.0,50620.0,8218850
2018-03-20,31812.765625,51200.0,51200.0,50100.0,50700.0,8193250
2018-03-21,31725.77734375,51060.0,51780.0,51060.0,51780.0,8905200
2018-03-22,32173.14453125,51780.0,51780.0,51040.0,51060.0,8454100
2018-03-23,30893.17578125,49720.0,50720.0,49600.0,50340.0,14854950
2018-03-26,31241.12890625,50280.0,50280.0,49040.0,49420.0,10057750
2018-03-27,31054.7265625,49980.0,50460.0,49080.0,50320.0,11874000
2018-03-28,30259.40625,48700.0,49100.0,48340.0,49100.0,15159450
2018-03-29,47868.42578125,49040.0,49560.0,48320.0,48700.0,10067000
2018-03-30,48044.12890625,49220.0,49900.0,49080.0,49080.0,7777100
2018-04-02,47380.375,48540.0,49220.0,48500.0,49000.0,7115650
2018-04-03,46970.40625,48120.0,48140.0,47280.0,47880.0,12768250
2018-04-04,45799.07421875,46920.0,48260.0,46920.0,48160.0,12384200
2018-04-05,47575.59375,48740.0,49380.0,47340.0,47400.0,13245600
2018-04-06,47243.71875,48400.0,48580.0,47400.0,48000.0,12532700
2018-04-09,48024.60546875,49200.0,49440.0,48200.0,48260.0,9950400
2018-04-10,47712.25390625,48880.0,49220.0,48040.0,48540.0,10984350
2018-04-11,47692.73046875,48860.0,49900.0,48600.0,49900.0,10051100
2018-04-12,47829.38671875,49000.0,49440.0,48880.0,49440.0,12466250
2018-04-13,48610.26953125,49800.0,50180.0,49400.0,49600.0,10278300
2018-04-16,49137.37109375,50340.0,50600.0,49860.0,50320.0,7877450
2018-04-17,48785.97265625,49980.0,50540.0,49820.0,50240.0,7772000
2018-04-18,50133.0,51360.0,51360.0,50580.0,51000.0,13462600
2018-04-19,51519.078125,52780.0,52980.0,51540.0,52000.0,17190550
2018-04-20,50386.79296875,51620.0,52260.0,51420.0,51800.0,11761000
2018-04-23,50660.10546875,51900.0,52080.0,51000.0,51000.0,11619000
2018-04-24,49254.50390625,50460.0,51860.0,50080.0,51840.0,15770300
2018-04-25,49195.94140625,50400.0,50500.0,49220.0,49220.0,16614600
2018-04-26,50894.37109375,52140.0,52160.0,50400.0,50420.0,18046550
2018-04-27,51733.82421875,53000.0,53640.0,52440.0,53380.0,30310800
2018-04-30,51733.82421875,53000.0,53000.0,53000.0,53000.0,0
2018-05-02,51733.82421875,53000.0,53000.0,53000.0,53000.0,0
2018-05-03,51733.82421875,53000.0,53000.0,53000.0,53000.0,0
2018-05-04,50660.10546875,51900.0,53900.0,51800.0,53000.0,39565391
2018-05-08,51343.3828125,52600.0,53200.0,51900.0,52600.0,23104720
2018-05-09,49683.9921875,50900.0,52800.0,50900.0,52600.0,16128305
2018-05-10,50367.26953125,51600.0,51700.0,50600.0,51700.0,13905263
2018-05-11,50074.4375,51300.0,52200.0,51200.0,52000.0,10314997
2018-05-14,48903.10546875,50100.0,51100.0,49900.0,51000.0,14909272
2018-05-15,48024.60546875,49200.0,50400.0,49100.0,50200.0,18709146
2018-05-16,48659.078125,49850.0,50200.0,49150.0,49200.0,15918683
2018-05-17,48219.828125,49400.0,50500.0,49400.0,50300.0,10365440
2018-05-18,48317.4375,49500.0,49900.0,49350.0,49900.0,6706570
2018-05-21,48805.49609375,50000.0,50200.0,49100.0,49650.0,9020998
2018-05-23,50562.4921875,51800.0,52000.0,50400.0,50600.0,17095490
2018-05-24,50172.05078125,51400.0,52000.0,51100.0,52000.0,8289275
2018-05-25,51440.9921875,52700.0,52800.0,50800.0,51000.0,15207266
2018-05-28,51050.546875,52300.0,53000.0,52000.0,52500.0,9787820
2018-05-29,50074.4375,51300.0,52500.0,51300.0,52200.0,8480437
2018-05-30,48317.4375,49500.0,51500.0,49100.0,51300.0,20498098
2018-05-31,49488.7734375,50700.0,50800.0,49850.0,50400.0,63491109
2018-06-01,50074.4375,51300.0,51700.0,49950.0,50500.0,13038499
2018-06-04,49879.21484375,51100.0,51200.0,50700.0,50800.0,9767171
2018-06-05,50074.4375,51300.0,51400.0,50400.0,51100.0,9144100
2018-06-07,49391.16015625,50600.0,51800.0,50500.0,51800.0,13590016
2018-06-08,48463.859375,49650.0,50400.0,49600.0,50200.0,16951706
2018-06-11,48707.8828125,49900.0,50300.0,49350.0,49750.0,10571312
2018-06-12,48219.828125,49400.0,49800.0,49250.0,49700.0,12110569
2018-06-14,47048.4921875,48200.0,49000.0,48200.0,49000.0,20971729
2018-06-15,46511.63671875,47650.0,48700.0,47650.0,48500.0,17080892
2018-06-18,45486.71875,46600.0,47650.0,46200.0,47600.0,16661870
2018-06-19,45877.1640625,47000.0,47350.0,46500.0,47200.0,15217971
2018-06-20,45877.1640625,47000.0,47600.0,46850.0,47450.0,12959316
2018-06-21,45925.97265625,47050.0,47900.0,47050.0,47900.0,10015541
2018-06-22,46121.19140625,47250.0,47250.0,46200.0,47000.0,10298006
2018-06-25,45535.5234375,46650.0,47050.0,46150.0,47050.0,10587711
2018-06-26,45877.1640625,47000.0,47300.0,45900.0,45900.0,11223166
2018-06-27,46804.46875,47950.0,48500.0,47000.0,47450.0,15274752
2018-06-28,46021.70703125,46800.0,47150.0,46600.0,46850.0,12784800
2018-06-29,45874.19921875,46650.0,47150.0,46200.0,46250.0,14099635
2018-07-02,44792.49609375,45550.0,47150.0,45500.0,46500.0,13112253
2018-07-03,45382.515625,46150.0,46450.0,45750.0,45750.0,10959655
2018-07-04,45480.8515625,46250.0,47050.0,46050.0,46700.0,8776763
2018-07-05,45185.83984375,45950.0,46550.0,45600.0,46100.0,7039773
2018-07-06,44153.3046875,44900.0,45850.0,44650.0,45500.0,17843706
2018-07-09,44841.66015625,45600.0,46100.0,45200.0,45500.0,11602464
2018-07-10,45530.01953125,46300.0,46550.0,46100.0,46200.0,10528665
2018-07-11,45235.01171875,46000.0,46450.0,45400.0,46400.0,11224077
2018-07-12,44743.328125,45500.0,46250.0,45450.0,45900.0,11828104
2018-07-13,45726.6953125,46500.0,46500.0,45750.0,45800.0,11543389
2018-07-16,45284.1796875,46050.0,46800.0,46000.0,46800.0,7678719
2018-07-17,45087.5078125,45850.0,46200.0,45600.0,46150.0,8892953
2018-07-18,45775.86328125,46550.0,47200.0,46450.0,46700.0,10952645
2018-07-19,46120.04296875,46900.0,47200.0,46600.0,47050.0,9880128
2018-07-20,46660.8984375,47450.0,47600.0,46700.0,47000.0,10474547
2018-07-23,45726.6953125,46500.0,47200.0,46150.0,47100.0,10823782
2018-07-24,45382.515625,46150.0,46600.0,45950.0,46350.0,8261363
2018-07-25,45382.515625,46150.0,46550.0,45900.0,46250.0,7222471
2018-07-26,46120.04296875,46900.0,47000.0,46000.0,46100.0,7374946
2018-07-27,46120.04296875,46900.0,47000.0,46450.0,46450.0,4762460
2018-07-30,45726.6953125,46500.0,46800.0,46350.0,46550.0,5723035
2018-07-31,45480.8515625,46250.0,46450.0,46000.0,46200.0,8033607
2018-08-01,45775.86328125,46550.0,46850.0,46050.0,46050.0,7484499
2018-08-02,44792.49609375,45550.0,46800.0,45500.0,46550.0,8560924
2018-08-03,44989.16796875,45750.0,45900.0,45450.0,45850.0,8274944
2018-08-06,45038.3359375,45800.0,46150.0,45750.0,46150.0,6771979
2018-08-07,45923.37109375,46700.0,46750.0,45900.0,46300.0,9058174
2018-08-08,46021.70703125,46800.0,47000.0,46550.0,47000.0,6429338
2018-08-09,46120.04296875,46900.0,47050.0,46450.0,47000.0,12010886
