Date,Adj Close,Close,High,Low,Open,Volume
2010-10-13,48198.359375,51112.6015625,52706.0,50867.3984375,52583.5,337809
2010-10-14,47620.40234375,50499.69921875,51725.3984375,49028.8984375,51112.6015625,1178481
2010-10-15,47273.6640625,50132.0,50990.0,49886.8984375,50990.0,668688
2010-10-18,46811.32421875,49641.69921875,51725.3984375,49641.69921875,50377.19921875,855933
2010-10-19,48082.7421875,50990.0,52706.0,49886.8984375,50254.6015625,968891
2010-10-20,48198.359375,51112.6015625,51480.30078125,50377.19921875,51480.30078125,938986
2010-10-21,47042.54296875,49886.8984375,51480.30078125,49519.1015625,51357.69921875,1668087
2010-10-22,47158.0546875,50009.3984375,50622.30078125,49764.30078125,50499.69921875,508921
2010-10-25,47504.88671875,50377.19921875,50499.69921875,49519.1015625,49886.8984375,730770
2010-10-26,47967.140625,50867.3984375,51112.6015625,50009.3984375,50132.0,761796
2010-10-27,47504.88671875,50377.19921875,51235.19921875,50132.0,51235.19921875,635642
2010-10-28,47967.140625,50867.3984375,50990.0,49886.8984375,50009.3984375,341472
2010-10-29,46117.85546875,48906.30078125,51112.6015625,48783.69921875,51112.6015625,981887
2010-11-01,44615.2109375,47312.80078125,48906.30078125,46700.0,48783.69921875,1671514
2010-11-02,45655.5078125,48416.0,48783.69921875,47435.3984375,47558.0,1045821
2010-11-03,45539.8984375,48293.3984375,49396.6015625,47803.1015625,49028.8984375,902709
2010-11-04,44846.4296875,47558.0,48538.6015625,47435.3984375,48293.3984375,740841
2010-11-05,46695.72265625,49519.1015625,49764.30078125,47925.69921875,48170.8984375,932076
2010-11-08,45308.7734375,48048.30078125,49641.69921875,47803.1015625,49151.3984375,628479
2010-11-09,45193.16015625,47925.69921875,48661.1015625,47680.6015625,48293.3984375,451016
2010-11-10,44962.04296875,47680.6015625,48538.6015625,47190.30078125,48048.30078125,789645
2010-11-11,42997.046875,45596.80078125,48416.0,45596.80078125,47925.69921875,1399282
2010-11-12,43575.00390625,46209.69921875,47435.3984375,45842.0,46577.3984375,1096383
2010-11-15,44615.2109375,47312.80078125,47803.1015625,46332.30078125,46577.3984375,519510
2010-11-16,44962.04296875,47680.6015625,48293.3984375,47067.69921875,48048.30078125,781266
2010-11-17,44268.46875,46945.1015625,47558.0,46822.6015625,47067.69921875,402751
2010-11-18,44037.3515625,46700.0,47803.1015625,46577.3984375,47067.69921875,641875
2010-11-19,44615.2109375,47312.80078125,47312.80078125,46577.3984375,46822.6015625,494309
2010-11-22,44499.6875,47190.30078125,48048.30078125,46822.6015625,47558.0,584044
2010-11-23,46002.2421875,48783.69921875,48906.30078125,46945.1015625,47435.3984375,1050761
2010-11-24,45077.5546875,47803.1015625,48170.8984375,47190.30078125,47680.6015625,734641
2010-11-25,44730.81640625,47435.3984375,48170.8984375,47067.69921875,47803.1015625,544781
2010-11-26,43575.00390625,46209.69921875,47925.69921875,46087.1015625,47435.3984375,509304
2010-11-29,44152.953125,46822.6015625,47803.1015625,46332.30078125,46454.80078125,694073
2010-11-30,45308.7734375,48048.30078125,48906.30078125,46822.6015625,47190.30078125,1082974
2010-12-01,44730.81640625,47435.3984375,48538.6015625,47067.69921875,48538.6015625,547575
2010-12-02,44615.2109375,47312.80078125,47925.69921875,46700.0,47558.0,865682
2010-12-03,43806.125,46454.80078125,47435.3984375,46087.1015625,47435.3984375,1213816
2010-12-06,42997.046875,45596.80078125,46454.80078125,45351.69921875,46332.30078125,656373
2010-12-07,43575.00390625,46209.69921875,46332.30078125,45596.80078125,45596.80078125,599031
2010-12-08,43921.73046875,46577.3984375,47067.69921875,46209.69921875,46454.80078125,747601
2010-12-09,44499.6875,47190.30078125,47190.30078125,46454.80078125,46822.6015625,820386
2010-12-10,44152.953125,46822.6015625,47312.80078125,46577.3984375,47190.30078125,369880
2010-12-13,44037.3515625,46700.0,47067.69921875,46577.3984375,47067.69921875,371846
2010-12-14,44615.2109375,47312.80078125,47925.69921875,47067.69921875,47558.0,826856
2010-12-15,44730.81640625,47435.3984375,47558.0,46700.0,47558.0,1050292
2010-12-16,45655.5078125,48416.0,48416.0,47190.30078125,47435.3984375,712756
2010-12-17,47042.54296875,49886.8984375,50377.19921875,48661.1015625,48783.69921875,1440592
2010-12-20,48545.09765625,51480.30078125,51725.3984375,49764.30078125,50009.3984375,1575219
2010-12-21,47389.27734375,50254.6015625,52215.69921875,50009.3984375,52215.69921875,866869
2010-12-22,48313.97265625,51235.19921875,51357.69921875,49886.8984375,50254.6015625,663320
2010-12-23,48545.09765625,51480.30078125,51848.0,50867.3984375,51480.30078125,479191
2010-12-24,47389.27734375,50254.6015625,52215.69921875,49886.8984375,51725.3984375,405312
2010-12-27,47504.88671875,50377.19921875,50499.69921875,49274.0,50009.3984375,289458
2010-12-28,48891.83203125,51848.0,53196.30078125,50499.69921875,50744.8984375,634006
2010-12-29,50394.46875,53441.5,53564.0,51602.8984375,51725.3984375,565691
2010-12-30,52474.98046875,55647.80078125,56138.0,53809.19921875,53931.69921875,1181243
2011-01-03,51203.5546875,54299.5,56260.6015625,53931.69921875,56138.0,620732
2011-01-04,51203.5546875,54299.5,55280.0,53196.30078125,54789.80078125,622788
2011-01-05,51434.6796875,54544.6015625,55770.30078125,53686.6015625,53686.6015625,764758
2011-01-06,51203.5546875,54299.5,55280.0,53809.19921875,55034.8984375,779263
2011-01-07,52012.6328125,55157.5,55770.30078125,54299.5,54299.5,826632
2011-01-10,49700.91015625,52706.0,55402.6015625,52460.8984375,55157.5,1064483
2011-01-11,48891.83203125,51848.0,53196.30078125,51480.30078125,53196.30078125,1308743
2011-01-12,48198.359375,51112.6015625,52583.5,50377.19921875,52338.30078125,1927975
2011-01-13,46811.32421875,49641.69921875,51357.69921875,48906.30078125,51235.19921875,3258318
2011-01-14,47851.625,50744.8984375,50867.3984375,49641.69921875,49886.8984375,1641303
2011-01-17,48776.21875,51725.3984375,52583.5,51235.19921875,51357.69921875,2107151
2011-01-18,47620.40234375,50499.69921875,52093.19921875,49886.8984375,51970.6015625,1752682
2011-01-19,46117.85546875,48906.30078125,50254.6015625,48538.6015625,49886.8984375,1952466
2011-01-20,47158.0546875,50009.3984375,50377.19921875,49274.0,49274.0,1273870
2011-01-21,47389.27734375,50254.6015625,50622.30078125,49641.69921875,50254.6015625,918859
2011-01-24,48545.09765625,51480.30078125,52951.19921875,50867.3984375,51357.69921875,1891563
2011-01-25,47620.40234375,50499.69921875,51357.69921875,50009.3984375,50867.3984375,1107262
2011-01-26,47389.27734375,50254.6015625,51480.30078125,50132.0,50990.0,596722
2011-01-27,47158.0546875,50009.3984375,50990.0,49396.6015625,49886.8984375,1134671
2011-01-28,46926.93359375,49764.30078125,50499.69921875,49641.69921875,50377.19921875,594103
2011-01-31,46233.4609375,49028.8984375,49519.1015625,47435.3984375,49519.1015625,924113
2011-02-01,45539.8984375,48293.3984375,50254.6015625,48170.8984375,49274.0,808826
2011-02-07,47158.0546875,50009.3984375,50254.6015625,49274.0,49764.30078125,1009197
2011-02-08,47042.54296875,49886.8984375,50499.69921875,49764.30078125,50377.19921875,536721
2011-02-09,47736.0078125,50622.30078125,51235.19921875,49274.0,49519.1015625,1395692
2011-02-10,46233.4609375,49028.8984375,50377.19921875,48906.30078125,50009.3984375,945374
2011-02-11,43228.26953125,45842.0,49641.69921875,45842.0,49641.69921875,1909259
2011-02-14,43806.125,46454.80078125,47067.69921875,45964.6015625,46209.69921875,973215
2011-02-15,43228.26953125,45842.0,46822.6015625,45596.80078125,46822.6015625,1214138
2011-02-16,43228.26953125,45842.0,46454.80078125,45351.69921875,45351.69921875,754058
2011-02-17,44384.08203125,47067.69921875,47435.3984375,46209.69921875,46577.3984375,681892
2011-02-18,44730.81640625,47435.3984375,47803.1015625,45596.80078125,47435.3984375,1405433
2011-02-21,42881.53125,45474.30078125,47925.69921875,44984.0,47925.69921875,1718775
2011-02-22,41956.84375,44493.69921875,45964.6015625,44371.1015625,45229.1015625,1060857
2011-02-23,43806.125,46454.80078125,46700.0,44738.80078125,44861.3984375,859453
2011-02-24,42997.046875,45596.80078125,46454.80078125,45351.69921875,46454.80078125,399034
2011-02-25,42997.046875,45596.80078125,45842.0,45351.69921875,45474.30078125,324593
2011-02-28,43806.125,46454.80078125,46577.3984375,45719.3984375,45964.6015625,769951
2011-03-02,43690.61328125,46332.30078125,46454.80078125,45351.69921875,46209.69921875,503087
2011-03-03,44037.3515625,46700.0,46822.6015625,46209.69921875,46700.0,385214
2011-03-04,44499.6875,47190.30078125,47190.30078125,46209.69921875,46700.0,539254
2011-03-07,42997.046875,45596.80078125,47435.3984375,45351.69921875,47190.30078125,727274
2011-03-08,43343.87890625,45964.6015625,46454.80078125,45351.69921875,45351.69921875,352507
2011-03-09,43459.3984375,46087.1015625,46332.30078125,45596.80078125,45964.6015625,450739
2011-03-10,43690.61328125,46332.30078125,46454.80078125,45719.3984375,45842.0,751998
2011-03-11,42765.9296875,45351.69921875,46454.80078125,45351.69921875,46332.30078125,670213
2011-03-14,42765.9296875,45351.69921875,45596.80078125,43145.3984375,45596.80078125,857413
2011-03-15,42072.453125,44616.30078125,45719.3984375,44003.3984375,45474.30078125,824988
2011-03-16,43459.3984375,46087.1015625,46332.30078125,45106.6015625,45351.69921875,641222
2011-03-17,43228.26953125,45842.0,45964.6015625,44371.1015625,45964.6015625,843385
2011-03-18,43343.87890625,45964.6015625,46209.69921875,44984.0,45474.30078125,713127
2011-03-21,44268.46875,46945.1015625,46945.1015625,45596.80078125,45842.0,497058
2011-03-22,44037.3515625,46700.0,47067.69921875,46332.30078125,46577.3984375,393303
2011-03-23,44962.04296875,47680.6015625,47803.1015625,46700.0,47067.69921875,833525
2011-03-24,44730.81640625,47435.3984375,47803.1015625,47190.30078125,47680.6015625,465171
2011-03-25,43459.3984375,46087.1015625,47680.6015625,45842.0,47435.3984375,1360162
2011-03-28,42881.53125,45474.30078125,46577.3984375,45106.6015625,46577.3984375,814455
2011-03-29,43228.26953125,45842.0,45964.6015625,45229.1015625,45474.30078125,723655
2011-03-30,44037.3515625,46700.0,46700.0,45229.1015625,45229.1015625,989168
2011-03-31,44268.46875,46945.1015625,47312.80078125,46332.30078125,46454.80078125,893523
2011-04-01,47273.6640625,50132.0,50254.6015625,47435.3984375,47558.0,1838929
2011-04-04,47389.27734375,50254.6015625,51112.6015625,49641.69921875,50132.0,712209
2011-04-05,47504.88671875,50377.19921875,50499.69921875,48906.30078125,49396.6015625,557688
2011-04-06,47504.88671875,50377.19921875,50377.19921875,49396.6015625,50254.6015625,576579
2011-04-07,46580.203125,49396.6015625,50132.0,49151.3984375,49886.8984375,425619
2011-04-08,45655.5078125,48416.0,49764.30078125,48416.0,49151.3984375,759512
2011-04-11,47158.0546875,50009.3984375,50132.0,48906.30078125,49028.8984375,1242803
2011-04-12,45193.16015625,47925.69921875,50132.0,47803.1015625,50009.3984375,714285
2011-04-13,45308.7734375,48048.30078125,48661.1015625,47435.3984375,47925.69921875,711838
2011-04-14,45771.12109375,48538.6015625,48661.1015625,47312.80078125,47925.69921875,669336
2011-04-15,46233.4609375,49028.8984375,49028.8984375,48170.8984375,48293.3984375,746801
2011-04-18,44615.2109375,47312.80078125,49274.0,46577.3984375,49274.0,982976
2011-04-19,45886.63671875,48661.1015625,49028.8984375,47435.3984375,47435.3984375,835643
2011-04-20,47158.0546875,50009.3984375,50009.3984375,48661.1015625,48906.30078125,780022
2011-04-21,47967.140625,50867.3984375,51112.6015625,50254.6015625,50254.6015625,711862
2011-04-22,47851.625,50744.8984375,50867.3984375,49641.69921875,50377.19921875,364332
2011-04-25,46926.93359375,49764.30078125,50622.30078125,49641.69921875,50377.19921875,351063
2011-04-26,48198.359375,51112.6015625,51112.6015625,50254.6015625,50622.30078125,637653
2011-04-27,49469.78515625,52460.8984375,52460.8984375,51235.19921875,51235.19921875,1058001
2011-04-28,48545.09765625,51480.30078125,52951.19921875,51480.30078125,52706.0,832644
2011-04-29,49123.046875,52093.19921875,52093.19921875,50744.8984375,51480.30078125,740911
2011-05-02,50509.9921875,53564.0,53564.0,52093.19921875,52093.19921875,787499
2011-05-03,50163.25390625,53196.30078125,53686.6015625,52706.0,52828.6015625,426312
2011-05-04,49123.046875,52093.19921875,53564.0,51357.69921875,53564.0,1027436
2011-05-06,48660.703125,51602.8984375,52093.19921875,51112.6015625,51357.69921875,508244
2011-05-09,48082.7421875,50990.0,51970.6015625,50867.3984375,51480.30078125,584431
2011-05-11,48429.484375,51357.69921875,52215.69921875,51112.6015625,52215.69921875,563060
2011-05-12,46233.4609375,49028.8984375,50744.8984375,49028.8984375,50744.8984375,1153141
2011-05-13,46233.4609375,49028.8984375,49641.69921875,49028.8984375,49151.3984375,293366
2011-05-16,46348.9765625,49151.3984375,49764.30078125,49028.8984375,49028.8984375,485016
2011-05-17,46580.203125,49396.6015625,50254.6015625,49274.0,49519.1015625,637278
2011-05-18,44499.6875,47190.30078125,49519.1015625,46945.1015625,49396.6015625,1838338
2011-05-19,45077.5546875,47803.1015625,47925.69921875,47067.69921875,47803.1015625,1117734
2011-05-20,44846.4296875,47558.0,47925.69921875,47312.80078125,47312.80078125,503532
2011-05-23,43690.61328125,46332.30078125,47312.80078125,46087.1015625,47067.69921875,410717
2011-05-24,43575.00390625,46209.69921875,47067.69921875,46209.69921875,46945.1015625,375505
2011-05-25,44384.08203125,47067.69921875,47190.30078125,45719.3984375,46209.69921875,702611
2011-05-26,43690.61328125,46332.30078125,47680.6015625,46209.69921875,47558.0,473403
2011-05-27,43690.61328125,46332.30078125,46945.1015625,46087.1015625,46087.1015625,286411
2011-05-30,43575.00390625,46209.69921875,46822.6015625,45964.6015625,46454.80078125,452970
2011-05-31,44384.08203125,47067.69921875,47680.6015625,46209.69921875,46209.69921875,842120
2011-06-01,44730.81640625,47435.3984375,47435.3984375,46332.30078125,47435.3984375,490401
2011-06-02,43921.73046875,46577.3984375,47190.30078125,46332.30078125,47067.69921875,531014
2011-06-03,44268.46875,46945.1015625,47312.80078125,46332.30078125,46700.0,592423
2011-06-07,44499.6875,47190.30078125,47435.3984375,45596.80078125,46577.3984375,1035411
2011-06-08,45077.5546875,47803.1015625,48048.30078125,47190.30078125,47680.6015625,733682
2011-06-09,43806.125,46454.80078125,48293.3984375,46332.30078125,48293.3984375,874881
2011-06-10,43459.3984375,46087.1015625,46945.1015625,45842.0,46700.0,498976
2011-06-13,46233.4609375,49028.8984375,49028.8984375,45964.6015625,46332.30078125,1485492
2011-06-14,46233.4609375,49028.8984375,49396.6015625,48293.3984375,49028.8984375,797498
2011-06-15,45308.7734375,48048.30078125,49151.3984375,47067.69921875,49151.3984375,763709
2011-06-16,44615.2109375,47312.80078125,47803.1015625,46945.1015625,47803.1015625,373074
2011-06-17,44615.2109375,47312.80078125,47925.69921875,47067.69921875,47312.80078125,425876
2011-06-20,45655.5078125,48416.0,48783.69921875,46945.1015625,47190.30078125,474410
2011-06-21,45655.5078125,48416.0,49028.8984375,47925.69921875,48538.6015625,307737
2011-06-22,46117.85546875,48906.30078125,48906.30078125,48293.3984375,48906.30078125,435645
2011-06-23,44268.46875,46945.1015625,48783.69921875,46945.1015625,48170.8984375,789021
2011-06-24,44615.2109375,47312.80078125,47435.3984375,46577.3984375,46822.6015625,678939
2011-06-27,43921.73046875,46577.3984375,47190.30078125,46209.69921875,47190.30078125,453769
2011-06-28,44268.46875,46945.1015625,47190.30078125,46577.3984375,46822.6015625,308255
2011-06-29,44384.08203125,47067.69921875,47312.80078125,46209.69921875,47190.30078125,546135
2011-06-30,43690.61328125,46332.30078125,47190.30078125,46332.30078125,46822.6015625,457657
2011-07-01,43690.61328125,46332.30078125,47190.30078125,46332.30078125,47067.69921875,541420
2011-07-04,43343.87890625,45964.6015625,46822.6015625,45474.30078125,46700.0,1279671
2011-07-05,43806.125,46454.80078125,46577.3984375,45842.0,46087.1015625,726413
2011-07-06,43690.61328125,46332.30078125,46945.1015625,46087.1015625,46577.3984375,664543
2011-07-07,44152.953125,46822.6015625,46822.6015625,46087.1015625,46454.80078125,909628
2011-07-08,44384.08203125,47067.69921875,47312.80078125,46822.6015625,47190.30078125,592773
2011-07-11,44037.3515625,46700.0,47190.30078125,46209.69921875,47190.30078125,419414
2011-07-12,42881.53125,45474.30078125,46822.6015625,45474.30078125,46332.30078125,483128
2011-07-13,43459.3984375,46087.1015625,46700.0,45474.30078125,45719.3984375,722134
2011-07-14,42650.3125,45229.1015625,46332.30078125,44616.30078125,46087.1015625,1037895
2011-07-15,43343.87890625,45964.6015625,46332.30078125,45229.1015625,45229.1015625,991343
2011-07-18,45193.16015625,47925.69921875,48048.30078125,46209.69921875,46454.80078125,1705065
2011-07-19,46695.72265625,49519.1015625,50622.30078125,47925.69921875,48048.30078125,2703844
2011-07-20,46464.5859375,49274.0,51112.6015625,49028.8984375,49519.1015625,1611047
2011-07-21,48545.09765625,51480.30078125,51602.8984375,49764.30078125,50132.0,1575615
2011-07-22,48429.484375,51357.69921875,52215.69921875,50499.69921875,51357.69921875,936542
2011-07-25,47736.0078125,50622.30078125,50990.0,49764.30078125,50744.8984375,469809
2011-07-26,49123.046875,52093.19921875,52706.0,49764.30078125,50499.69921875,1181027
2011-07-27,50394.46875,53441.5,53809.19921875,50744.8984375,52215.69921875,846171
2011-07-28,49469.78515625,52460.8984375,54054.30078125,52338.30078125,52583.5,1604320
2011-07-29,48545.09765625,51480.30078125,52828.6015625,51480.30078125,52460.8984375,807431
2011-08-01,49238.56640625,52215.69921875,53441.5,51602.8984375,51602.8984375,1226926
2011-08-02,49354.171875,52338.30078125,53318.8984375,51480.30078125,52215.69921875,640855
2011-08-03,48891.83203125,51848.0,53318.8984375,50867.3984375,51725.3984375,1048807
2011-08-04,47967.140625,50867.3984375,53196.30078125,50254.6015625,51602.8984375,1186640
2011-08-05,46117.85546875,48906.30078125,50499.69921875,46577.3984375,50499.69921875,1388085
2011-08-08,43921.73046875,46577.3984375,49764.30078125,46332.30078125,47558.0,1235379
2011-08-09,40454.19921875,42900.19921875,46332.30078125,41306.80078125,46087.1015625,2015772
2011-08-10,44268.46875,46945.1015625,47435.3984375,44126.0,44616.30078125,2023368
2011-08-11,43806.125,46454.80078125,49519.1015625,43635.69921875,43635.69921875,2435064
2011-08-12,41032.15625,43513.1015625,46945.1015625,43390.5,46577.3984375,2740480
2011-08-16,41032.15625,43513.1015625,44738.80078125,43268.0,44616.30078125,1774122
2011-08-17,41147.76171875,43635.69921875,44861.3984375,42410.0,43513.1015625,1776786
2011-08-18,44037.3515625,46700.0,47067.69921875,44003.3984375,44248.5,2309860
2011-08-19,43112.6640625,45719.3984375,48906.30078125,45474.30078125,46209.69921875,1887203
2011-08-22,44152.953125,46822.6015625,48170.8984375,43880.80078125,46087.1015625,953932
2011-08-23,44846.4296875,47558.0,48416.0,46332.30078125,47803.1015625,1085793
2011-08-24,46233.4609375,49028.8984375,50132.0,46087.1015625,47558.0,1088090
2011-08-25,45771.12109375,48538.6015625,50254.6015625,48293.3984375,48538.6015625,803931
2011-08-26,44615.2109375,47312.80078125,48293.3984375,46454.80078125,47680.6015625,818057
2011-08-29,43921.73046875,46577.3984375,47803.1015625,46454.80078125,47558.0,778007
2011-08-30,45077.5546875,47803.1015625,48783.69921875,46577.3984375,46822.6015625,760617
2011-08-31,48082.7421875,50990.0,51480.30078125,47803.1015625,48293.3984375,1114735
2011-09-01,47967.140625,50867.3984375,53318.8984375,50499.69921875,51112.6015625,1283664
2011-09-02,48660.703125,51602.8984375,53441.5,50254.6015625,50499.69921875,1091520
2011-09-05,49123.046875,52093.19921875,53196.30078125,50622.30078125,51480.30078125,982160
2011-09-06,49932.125,52951.19921875,54544.6015625,51480.30078125,51602.8984375,2001576
2011-09-07,50741.2109375,53809.19921875,53931.69921875,52338.30078125,53686.6015625,1148776
2011-09-08,49007.4375,51970.6015625,53686.6015625,50990.0,53318.8984375,1266760
2011-09-09,47967.140625,50867.3984375,51848.0,50132.0,51235.19921875,717879
2011-09-14,47042.54296875,49886.8984375,50990.0,48783.69921875,50990.0,890920
2011-09-15,47389.27734375,50254.6015625,51725.3984375,49641.69921875,50867.3984375,619460
2011-09-16,47620.40234375,50499.69921875,52215.69921875,50377.19921875,50990.0,793786
2011-09-19,48660.703125,51602.8984375,52215.69921875,50499.69921875,51112.6015625,672090
2011-09-20,50278.86328125,53318.8984375,53809.19921875,51112.6015625,51602.8984375,712833
2011-09-21,52012.6328125,55157.5,55892.8984375,52338.30078125,52828.6015625,1192159
2011-09-22,52012.6328125,55157.5,56260.6015625,54054.30078125,54544.6015625,775686
2011-09-23,49816.5234375,52828.6015625,55525.19921875,52338.30078125,54176.8984375,1112435
2011-09-26,49123.046875,52093.19921875,54299.5,49886.8984375,53196.30078125,1286944
2011-09-27,49932.125,52951.19921875,53809.19921875,50622.30078125,52583.5,1095889
2011-09-28,50278.86328125,53318.8984375,54176.8984375,51848.0,52706.0,610649
2011-09-29,51087.9375,54176.8984375,55525.19921875,52583.5,53318.8984375,660803
2011-09-30,52474.98046875,55647.80078125,58957.19921875,53441.5,54176.8984375,1142625
2011-10-04,52474.98046875,55647.80078125,57363.80078125,54667.19921875,54789.80078125,1402468
2011-10-05,53630.796875,56873.5,59324.8984375,55280.0,56750.8984375,1567538
2011-10-06,54671.0,57976.6015625,58589.5,56750.8984375,58589.5,1047249
2011-10-07,51203.5546875,54299.5,58834.6015625,53931.69921875,57363.80078125,1957247
2011-10-10,52012.6328125,55157.5,55647.80078125,53564.0,53564.0,612068
2011-10-11,52012.6328125,55157.5,56383.19921875,53809.19921875,55280.0,1207032
2011-10-12,53515.18359375,56750.8984375,57241.19921875,54912.30078125,55034.8984375,672539
2011-10-13,53168.44921875,56383.19921875,59202.30078125,56383.19921875,56628.30078125,1096570
2011-10-14,56635.99609375,60060.3984375,61286.1015625,56873.5,57241.19921875,1601412
2011-10-17,57676.1953125,61163.5,63124.69921875,59937.80078125,60550.6015625,1269134
2011-10-18,56867.12109375,60305.5,62756.8984375,59937.80078125,60550.6015625,971538
2011-10-19,58947.6171875,62511.80078125,63860.1015625,59324.8984375,60550.6015625,1151820
2011-10-20,54902.22265625,58221.80078125,62634.3984375,57854.1015625,62266.69921875,1507300
2011-10-21,54093.140625,57363.80078125,59324.8984375,56750.8984375,58221.80078125,1573498
2011-10-24,55711.3046875,59079.80078125,59079.80078125,57118.6015625,58099.19921875,1025882
2011-10-25,55595.6953125,58957.19921875,60060.3984375,57731.5,58834.6015625,737659
2011-10-26,54671.0,57976.6015625,59447.5,57363.80078125,58957.19921875,730961
2011-10-27,54902.22265625,58221.80078125,60060.3984375,58221.80078125,58466.8984375,1029973
2011-10-28,53515.18359375,56750.8984375,58589.5,54789.80078125,58099.19921875,1767388
2011-10-31,53861.921875,57118.6015625,57118.6015625,55402.6015625,56015.5,577407
2011-11-01,53168.44921875,56383.19921875,57608.8984375,56015.5,57486.30078125,502149
2011-11-02,53861.921875,57118.6015625,57731.5,55892.8984375,56138.0,596775
2011-11-03,52706.10546875,55892.8984375,57241.19921875,55647.80078125,56996.0,544985
2011-11-04,53977.52734375,57241.19921875,57363.80078125,56260.6015625,57363.80078125,470099
2011-11-07,52937.2265625,56138.0,59079.80078125,55525.19921875,57854.1015625,658914
2011-11-08,53515.18359375,56750.8984375,57486.30078125,55770.30078125,56260.6015625,331768
2011-11-09,56173.64453125,59570.1015625,59570.1015625,56996.0,56996.0,756612
2011-11-10,53399.58203125,56628.30078125,59692.6015625,56628.30078125,57731.5,1133630
2011-11-11,54786.609375,58099.19921875,59079.80078125,56260.6015625,57241.19921875,602119
2011-11-14,55711.3046875,59079.80078125,59815.19921875,58712.1015625,58834.6015625,491910
2011-11-15,57213.84765625,60673.19921875,61531.19921875,59324.8984375,59447.5,791640
2011-11-16,55942.41796875,59324.8984375,62021.5,58834.6015625,61653.80078125,603763
2011-11-17,57098.2421875,60550.6015625,60550.6015625,58589.5,60060.3984375,359711
2011-11-18,54902.22265625,58221.80078125,59815.19921875,58221.80078125,59079.80078125,641634
2011-11-21,53861.921875,57118.6015625,58712.1015625,56383.19921875,58712.1015625,441369
