Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,121000.0,122000.0,119000.0,120000.0,120000.0,62780
2019-01-02,120000.0,120500.0,118500.0,119000.0,119000.0,57891
2019-01-02,119000.0,119000.0,118000.0,118000.0,118000.0,30802
2019-01-02,118500.0,118500.0,117000.0,117500.0,117500.0,71326
2019-01-02,118000.0,118500.0,117500.0,117500.0,117500.0,70940
2019-01-03,120000.0,122500.0,119500.0,122000.0,122000.0,82291
2019-01-03,122500.0,124500.0,122000.0,124500.0,124500.0,92858
2019-01-03,124500.0,125000.0,124000.0,124500.0,124500.0,59802
2019-01-03,125000.0,125000.0,123500.0,124000.0,124000.0,37896
2019-01-03,124500.0,124500.0,123000.0,124000.0,124000.0,36492
2019-01-03,124000.0,125000.0,121500.0,122000.0,122000.0,119246
2019-01-04,123500.0,125000.0,123000.0,124000.0,124000.0,0
2019-01-04,124000.0,125000.0,122500.0,123500.0,123500.0,50971
2019-01-04,123500.0,125000.0,123000.0,124000.0,124000.0,88095
2019-01-04,124500.0,126000.0,124000.0,125000.0,125000.0,83248
2019-01-04,125000.0,125500.0,124000.0,125500.0,125500.0,44741
2019-01-04,125500.0,125500.0,124500.0,125500.0,125500.0,52852
2019-01-07,128000.0,131500.0,127500.0,130000.0,130000.0,0
2019-01-07,130000.0,132000.0,129500.0,131000.0,131000.0,72064
2019-01-07,131000.0,132000.0,130500.0,131500.0,131500.0,56577
2019-01-07,132000.0,132500.0,131500.0,132000.0,132000.0,58608
2019-01-07,132000.0,132000.0,131000.0,132000.0,132000.0,54805
2019-01-07,132000.0,132000.0,130000.0,131500.0,131500.0,80403
2019-01-08,132000.0,133500.0,129500.0,133500.0,133500.0,70075
2019-01-08,133500.0,133500.0,130500.0,131000.0,131000.0,43781
2019-01-08,130500.0,131000.0,129500.0,130500.0,130500.0,41518
2019-01-08,130500.0,130500.0,130000.0,130500.0,130500.0,29482
2019-01-08,130500.0,130500.0,129500.0,130000.0,130000.0,59343
2019-01-08,130000.0,130500.0,129000.0,130000.0,130000.0,71365
2019-01-09,131000.0,133000.0,130000.0,133000.0,133000.0,0
2019-01-09,133000.0,134000.0,132500.0,134000.0,134000.0,38001
2019-01-09,134000.0,134500.0,133500.0,134500.0,134500.0,34558
2019-01-09,134500.0,134500.0,133500.0,134000.0,134000.0,33675
2019-01-09,134000.0,134000.0,133000.0,133000.0,133000.0,47384
2019-01-09,133500.0,133500.0,132500.0,132500.0,132500.0,61921
2019-01-10,132500.0,134500.0,132000.0,132500.0,132500.0,46479
2019-01-10,132500.0,134000.0,131500.0,132500.0,132500.0,36727
2019-01-10,132500.0,132500.0,130500.0,130500.0,130500.0,29891
2019-01-10,130500.0,131000.0,130500.0,130500.0,130500.0,17925
2019-01-10,131000.0,131500.0,130500.0,131500.0,131500.0,37315
2019-01-10,131500.0,132000.0,130000.0,130000.0,130000.0,43059
2019-01-11,133000.0,134000.0,131500.0,133500.0,133500.0,0
2019-01-11,133500.0,134500.0,133000.0,134000.0,134000.0,47308
2019-01-11,134000.0,134500.0,133000.0,133000.0,133000.0,40030
2019-01-11,133500.0,133500.0,133000.0,133500.0,133500.0,19264
2019-01-11,133500.0,133500.0,131000.0,131500.0,131500.0,55939
2019-01-11,132000.0,132000.0,131000.0,132000.0,132000.0,30027
2019-01-14,130000.0,130500.0,127000.0,127000.0,127000.0,0
2019-01-14,127000.0,127500.0,125000.0,126000.0,126000.0,202666
