asset,close
10000000.0,172000
10087000.0,173500
10087000.0,172500
10087000.0,171000
10087000.0,168500
10205000.0,170500
10205000.0,168000
10205000.0,169000
10205000.0,168000
10205000.0,168000
10145000.0,167000
10145000.0,168500
10145000.0,167500
10145000.0,165000
10206000.0,166000
10206000.0,160500
10206000.0,158500
10238000.0,159000
10270000.0,159500
10270000.0,163500
10332000.0,164500
10332000.0,167500
10332000.0,167500
10332000.0,165000
10332000.0,166000
10332000.0,169500
10332000.0,168500
10332000.0,168500
10332000.0,169000
10332000.0,167000
10332000.0,165500
10332000.0,161000
10460000.0,163000
10460000.0,163500
10460000.0,164000
10428500.0,163500
10428500.0,162500
10428500.0,162500
10556500.0,164500
10556500.0,162000
10556500.0,160500
10589000.0,161000
10589000.0,161000
10686500.0,162500
10686500.0,159500
10820500.0,161500
10820500.0,162500
10919500.0,164000
10919500.0,163500
10919500.0,163500
10919500.0,159500
10919500.0,158500
11021500.0,160000
11021500.0,161000
11089500.0,162000
11089500.0,161500
11123500.0,162000
11123500.0,165000
11123500.0,164500
11157000.0,165000
11157000.0,166000
11224000.0,167000
11224000.0,166500
11391500.0,169000
11391500.0,169000
11391500.0,169000
11391500.0,168500
11391500.0,168500
11358000.0,168000
11358000.0,169000
11358000.0,168000
11358000.0,165500
11324000.0,165000
11324000.0,165000
11324000.0,165000
11324000.0,164000
11358500.0,164500
11358500.0,165000
11358500.0,165000
11358500.0,163500
11358500.0,163000
11358500.0,162500
11358500.0,162000
11428500.0,163000
11428500.0,161500
11603500.0,164000
11603500.0,165000
11638500.0,165500
11638500.0,164500
11638500.0,163500
11674000.0,164000
11674000.0,163500
11674000.0,164000
11674000.0,164000
11674000.0,164000
11674000.0,164000
11816000.0,166000
11816000.0,166000
11745000.0,165000
11745000.0,165000
11851500.0,166500
11851500.0,168000
11991500.0,170000
11991500.0,171500
12095000.0,173000
12095000.0,174000
12129500.0,174500
12129500.0,177000
12129500.0,176000
12231500.0,177500
12231500.0,177500
12231500.0,174500
12336500.0,176000
12336500.0,177000
12336500.0,176000
12336500.0,172500
12336500.0,170500
12480500.0,172500
12480500.0,171000
12768500.0,175000
12768500.0,175000
12660500.0,173500
12660500.0,172500
12660500.0,172000
12660500.0,170500
12660500.0,170500
12660500.0,172500
12660500.0,172500
12660500.0,172000
12660500.0,173000
12660500.0,172500
12806500.0,174500
12806500.0,174500
12806500.0,168500
13148500.0,173000
13148500.0,175000
13148500.0,173500
13148500.0,173000
13148500.0,170500
13148500.0,171500
13148500.0,171500
13148500.0,171500
13148500.0,171000
13186500.0,171500
13186500.0,171500
13186500.0,172000
13110500.0,171000
13110500.0,171500
13148500.0,172000
13148500.0,172000
13148500.0,172000
13490500.0,176500
13490500.0,174000
13606000.0,175500
13606000.0,174500
13606000.0,174500
13683000.0,175500
13683000.0,175500
13760000.0,176500
13760000.0,176500
13760000.0,176000
13838000.0,177000
13838000.0,177500
13838000.0,178500
13876500.0,179000
13876500.0,180000
13915000.0,180500
13915000.0,172500
13915000.0,173500
13835000.0,172500
13835000.0,172500
13835000.0,172500
13835000.0,172000
13835000.0,171000
13835000.0,170500
13835000.0,169500
13835000.0,169000
13835000.0,167000
13794000.0,166500
13794000.0,167000
13794000.0,166500
13917000.0,168000
13917000.0,168500
13917000.0,167000
14000000.0,168000
14000000.0,168000
14000000.0,168000
13958500.0,167500
13958500.0,166500
13958500.0,164500
13958500.0,164000
14043500.0,165000
14043500.0,165000
14043500.0,164000
14043500.0,161500
14129500.0,162500
14129500.0,161500
14129500.0,158500
14263000.0,160000
14263000.0,157000
14263000.0,157000
14218000.0,156500
14218000.0,156000
14354500.0,157500
14354500.0,162500
14574500.0,165000
14574500.0,163000
14441000.0,161500
14441000.0,160500
14797000.0,164500
14797000.0,162000
14933500.0,163500
14933500.0,166000
14933500.0,163500
14933500.0,160500
14933500.0,160500
14933500.0,157000
15218500.0,160000
15218500.0,160000
15218500.0,158000
15458500.0,160500
15458500.0,158500
15507000.0,159000
15507000.0,159000
15652500.0,160500
15652500.0,161000
15652500.0,160500
15652500.0,161000
15895000.0,163500
15895000.0,165500
15847000.0,165000
15847000.0,166000
15847000.0,164000
15847000.0,162000
15847000.0,160500
15700000.0,159000
15700000.0,159500
15651000.0,159000
15651000.0,159000
15651000.0,158000
15700500.0,158500
15700500.0,157500
15700500.0,159000
15700500.0,159500
15700500.0,158500
15849000.0,160000
15849000.0,160500
16094000.0,163000
16094000.0,161500
16193000.0,162500
16193000.0,163500
16341500.0,165000
16341500.0,166000
16635500.0,169000
16635500.0,165500
16635500.0,162500
16635500.0,161000
16738500.0,162000
16738500.0,164000
16687500.0,163500
16687500.0,165000
16687500.0,165000
16687500.0,167500
16737000.0,168000
16737000.0,164000
16737000.0,162500
16737000.0,161500
16685500.0,161000
16685500.0,160000
16685500.0,160000
16685500.0,160000
16685500.0,159000
16737500.0,159500
16737500.0,160000
16737500.0,157500
16737500.0,155500
16737500.0,152500
16846500.0,153500
16846500.0,152500
16956500.0,153500
16956500.0,153000
17066500.0,154000
17066500.0,154500
17286500.0,156500
17286500.0,158500
17177500.0,157500
17177500.0,160000
17177500.0,156500
17450000.0,159000
17450000.0,159500
17668000.0,161500
17668000.0,161000
17722500.0,161500
17722500.0,160500
17612500.0,159500
17612500.0,154500
17612500.0,149500
17612500.0,144000
17612500.0,140500
17550000.0,140000
17550000.0,140500
17984000.0,144000
17984000.0,144000
17984000.0,143500
18046500.0,144000
18046500.0,144500
18046500.0,143500
18171500.0,144500
18171500.0,147500
18663500.0,151500
18663500.0,147500
18663500.0,147000
18978500.0,149500
18978500.0,145500
18978500.0,144000
19109500.0,145000
19109500.0,141000
19109500.0,135500
19109500.0,131500
19037000.0,131000
19037000.0,135000
18896000.0,134000
18896000.0,139500
19841000.0,146500
19841000.0,156000
19269500.0,151500
19269500.0,152500
19899500.0,157500
19899500.0,151500
20030500.0,152500
20030500.0,144500
20789500.0,150000
20789500.0,152000
20789500.0,155000
20320500.0,151500
20320500.0,151000
20789500.0,154500
20789500.0,154000
20856500.0,154500
20856500.0,151000
20856500.0,148000
20576500.0,146000
20576500.0,153000
21447500.0,159500
21447500.0,154000
21447500.0,150500
21447500.0,149000
21447500.0,145500
21741500.0,147500
21741500.0,155500
21741500.0,153000
21741500.0,153000
21599500.0,152000
21599500.0,149500
21599500.0,148500
22687000.0,156000
22687000.0,157500
22687000.0,157500
22687000.0,154500
22760000.0,155000
22760000.0,155000
22541000.0,153500
22541000.0,158000
23535000.0,165000
23535000.0,164500
23535000.0,160500
23535000.0,160000
23535000.0,160000
23535000.0,162500
23535000.0,160000
23755500.0,161500
23755500.0,159000
23755500.0,152500
23755500.0,148000
23755500.0,151000
23755500.0,149000
23755500.0,146500
23755500.0,146500
24727500.0,152500
24727500.0,151500
24972000.0,153000
24972000.0,145000
25746000.0,149500
25746000.0,149000
25746000.0,147000
25746000.0,145500
26362000.0,149000
26362000.0,147000
26720000.0,149000
26720000.0,150000
26720000.0,149000
27704500.0,154500
27704500.0,153500
28154500.0,156000
28154500.0,151500
28247000.0,152000
28247000.0,153500
27603000.0,150000
27603000.0,150000
27511000.0,149500
27511000.0,150000
27511000.0,154000
26888000.0,150500
26888000.0,151000
26532000.0,149000
26532000.0,151000
26094500.0,148500
26094500.0,149000
26094500.0,145500
27437000.0,153000
27437000.0,153000
27437000.0,151500
27799000.0,153500
27799000.0,154000
27799000.0,151000
27799000.0,141500
27799000.0,141500
27799000.0,139500
28097500.0,141000
28097500.0,139000
28097500.0,138500
27895500.0,137500
27390500.0,135000
27390500.0,137000
27092000.0,135500
27092000.0,135000
27592000.0,137500
27592000.0,137000
27592000.0,134500
28207000.0,137500
28207000.0,137500
28207000.0,136500
29340000.0,142000
29340000.0,143000
29340000.0,143000
29135000.0,142000
29135000.0,142500
29135000.0,140500
29342000.0,141500
29342000.0,137500
29342000.0,137000
29449000.0,137500
29449000.0,137000
29342000.0,136500
29342000.0,136000
29449500.0,136500
29449500.0,137500
29449500.0,139000
29449500.0,137500
29770500.0,139000
29770500.0,139000
29556500.0,138000
29556500.0,141000
29556500.0,140000
29662000.0,140500
29662000.0,139500
30404000.0,143000
30404000.0,145500
30508000.0,146000
30508000.0,143000
30508000.0,141500
30615500.0,142000
30615500.0,139000
30615500.0,138000
31278500.0,141000
31278500.0,140000
31278500.0,139000
31278500.0,139000
31278500.0,136500
31736500.0,138500
31736500.0,138500
32309000.0,141000
32309000.0,143000
32309000.0,142000
33103500.0,145500
33103500.0,142500
33103500.0,141500
33336500.0,142500
33336500.0,139500
33336500.0,140500
33810500.0,142500
33810500.0,138000
33810500.0,138500
34054500.0,139500
34054500.0,140000
34054500.0,140000
34054500.0,140000
34054500.0,140500
34054500.0,139000
34054500.0,137000
34054500.0,137000
34054500.0,136000
34054500.0,135000
34306500.0,136000
34306500.0,136500
34557500.0,137500
34557500.0,134500
35197500.0,137000
35197500.0,135000
34937500.0,134000
34937500.0,132500
35200500.0,133500
35200500.0,138000
35200500.0,138000
35328000.0,138500
35328000.0,137000
35328000.0,135000
35589000.0,136000
35589000.0,136500
35589000.0,133000
35589000.0,131500
35589000.0,128500
35589000.0,126000
36294000.0,128500
36294000.0,124500
36294000.0,121000
37041500.0,123500
37041500.0,123500
36742500.0,122500
36742500.0,120500
37806500.0,124000
37806500.0,126000
37806500.0,124500
38412500.0,126500
38412500.0,122500
38412500.0,122500
38412500.0,123000
38412500.0,121500
38570500.0,122000
38570500.0,120500
39210500.0,122500
39210500.0,122000
39210500.0,123000
38892500.0,122000
38892500.0,120500
39214500.0,121500
39214500.0,123500
39373000.0,124000
39373000.0,123500
39850000.0,125000
39850000.0,125000
41281000.0,129500
41281000.0,131000
41281000.0,128500
41281000.0,127000
41281000.0,131500
41281000.0,133000
42366000.0,136500
42366000.0,133000
43320000.0,136000
43320000.0,133000
43320000.0,133000
43320000.0,135500
43320000.0,133000
43320000.0,131000
43980000.0,133000
43980000.0,141000
43980000.0,139000
43980000.0,140000
44294000.0,141000
44294000.0,140500
45554000.0,144500
45554000.0,141000
45877000.0,142000
45877000.0,145000
45877000.0,144000
45877000.0,141000
45877000.0,141000
46527000.0,143000
46527000.0,145500
47643500.0,149000
47643500.0,148500
48443500.0,151000
48443500.0,151000
48443500.0,149500
48929500.0,151000
48929500.0,153000
48929500.0,151500
48929500.0,148500
49587500.0,150500
49587500.0,152500
49587500.0,149000
49587500.0,147500
49587500.0,145500
49077500.0,144000
49077500.0,147000
49077500.0,147000
50076500.0,150000
50076500.0,150000
50076500.0,147500
50924000.0,150000
50924000.0,150500
51431000.0,152000
51431000.0,150000
51431000.0,145000
51431000.0,144500
51963500.0,146000
51963500.0,146000
52318500.0,147000
52318500.0,149000
52318500.0,147500
51433500.0,145000
51433500.0,144500
52321000.0,147000
52321000.0,145500
52321000.0,145500
52321000.0,146000
52321000.0,146000
53395000.0,149000
53395000.0,148000
53575000.0,148500
53575000.0,148000
55019000.0,152000
55019000.0,151500
55382000.0,152500
55382000.0,154000
55382000.0,155500
55382000.0,155500
56094000.0,157500
56094000.0,157000
56986500.0,159500
56986500.0,158500
55371000.0,154000
55371000.0,154000
55371000.0,153500
55371000.0,156000
55548000.0,156500
55548000.0,155500
55548000.0,156000
55548000.0,151000
55548000.0,148000
55923000.0,149000
55923000.0,150500
55923000.0,150500
56108500.0,151000
56108500.0,151500
56108500.0,151000
56294000.0,151500
56294000.0,151500
56294000.0,150500
57042000.0,152500
57042000.0,152000
57042000.0,152000
57042000.0,150000
57042000.0,149000
57042000.0,148000
58004500.0,150500
58004500.0,151500
58577500.0,153000
58577500.0,154000
58197500.0,153000
58197500.0,154500
58949500.0,156500
58949500.0,155500
58949500.0,155500
58949500.0,156500
58761500.0,156000
58761500.0,156500
59511500.0,158500
59511500.0,159000
60259500.0,161000
60259500.0,159500
60259500.0,158500
60259500.0,152000
60259500.0,152500
59469500.0,150500
59469500.0,150000
60855500.0,153500
60855500.0,156000
60270500.0,154500
59685500.0,153000
59685500.0,153500
59879500.0,154000
59879500.0,160500
61558000.0,165000
61558000.0,166000
60818000.0,164000
60818000.0,164000
62668000.0,169000
62668000.0,173500
61946000.0,171500
61946000.0,171500
61585000.0,170500
61585000.0,171500
61585000.0,167500
61952000.0,168500
61952000.0,167500
62874500.0,170000
62874500.0,172500
63602500.0,174500
63602500.0,181500
63602500.0,181500
63602500.0,179500
63602500.0,179500
62717500.0,177000
62717500.0,174000
62717500.0,170000
64373500.0,174500
64373500.0,174000
64189000.0,173500
64189000.0,172000
64748500.0,173500
64748500.0,176500
64016500.0,174500
64016500.0,176000
64924000.0,178500
64924000.0,180000
64564000.0,179000
64564000.0,181000
64564000.0,184500
64215000.0,183500
64215000.0,185000
63694500.0,183500
63694500.0,183000
64390500.0,185000
64390500.0,183500
64390500.0,183500
64390500.0,185500
64390500.0,184000
64390500.0,180000
63141000.0,176500
63141000.0,180500
63141000.0,180000
63141000.0,180500
63141000.0,180500
63141000.0,180500
63315500.0,181000
63315500.0,183500
64868000.0,188000
64868000.0,186000
65042000.0,186500
65042000.0,186000
65042000.0,181500
65042000.0,179500
65042000.0,175000
65042000.0,172000
67121000.0,177500
67121000.0,184000
69487000.0,190500
69487000.0,188500
69487000.0,187500
69857000.0,188500
69857000.0,190000
69857000.0,189500
69857000.0,189500
69857000.0,191000
71682000.0,196000
71682000.0,193500
75752000.0,204500
75752000.0,211500
73962000.0,206500
73962000.0,213500
73962000.0,215000
73962000.0,215000
73962000.0,215000
77574000.0,225500
77574000.0,223500
77574000.0,218000
77574000.0,211000
79959500.0,217500
79959500.0,215000
79959500.0,215000
82371000.0,221500
82371000.0,220500
82371000.0,217500
83127000.0,219500
83127000.0,208500
83127000.0,204500
85157000.0,209500
85157000.0,205500
85157000.0,204500
86613000.0,208000
86613000.0,206500
88498500.0,211000
88498500.0,216500
88498500.0,214500
89322500.0,216500
89322500.0,210500
92926500.0,219000
92926500.0,218000
92926500.0,214000
92926500.0,213500
92926500.0,212000
92926500.0,201500
93387500.0,202500
93387500.0,200500
95015000.0,204000
95015000.0,210000
95015000.0,205000
94552000.0,204000
94552000.0,202000
98062000.0,209500
98062000.0,216500
98062000.0,215000
98062000.0,213000
98062000.0,211500
98062000.0,216500
98062000.0,219500
98062000.0,218000
98960000.0,220000
98960000.0,223000
98960000.0,225000
98960000.0,221500
99183000.0,222000
99183000.0,221000
99183000.0,219000
100991000.0,223000
100991000.0,220500
103052000.0,225000
103052000.0,220000
103052000.0,220500
103752500.0,222000
103752500.0,225500
104212500.0,226500
104212500.0,222000
104212500.0,216500
104212500.0,216500
102288500.0,212500
102288500.0,210500
102288500.0,208500
104493500.0,213000
104493500.0,215000
104493500.0,212500
104493500.0,211000
104741000.0,211500
104741000.0,208000
104741000.0,208000
105998500.0,210500
105998500.0,214500
106739500.0,216000
106739500.0,215500
109709500.0,221500
109709500.0,220000
109709500.0,219000
107959500.0,215500
107959500.0,218500
107959500.0,215500
108459500.0,216500
108459500.0,214000
108459500.0,213500
112777500.0,222000
112777500.0,221000
111757500.0,219000
111757500.0,213000
111757500.0,214500
111236500.0,213500
111236500.0,215000
111236500.0,216000
111236500.0,215500
112784500.0,218500
112784500.0,224000
113790500.0,226000
113790500.0,232000
114280500.0,233000
114280500.0,232000
114280500.0,228000
114280500.0,228000
114280500.0,228500
116530500.0,233000
116530500.0,235500
114307500.0,231000
114307500.0,234000
115771500.0,237000
115771500.0,236000
115771500.0,237500
115528000.0,237000
115528000.0,236500
115528000.0,236500
115528000.0,236500
115528000.0,230000
115528000.0,227000
118830000.0,233500
118830000.0,231500
118830000.0,230500
118830000.0,227000
118830000.0,225500
118830000.0,223500
118830000.0,223500
118830000.0,223000
119894000.0,225000
119894000.0,223000
120699500.0,224500
120699500.0,224500
119357000.0,222000
119357000.0,217000
119357000.0,211500
121049000.0,214500
121049000.0,214000
123874000.0,219000
123874000.0,225500
124697500.0,227000
124697500.0,226000
126901500.0,230000
126901500.0,228500
126901500.0,224000
127184500.0,224500
127184500.0,226500
126904000.0,226000
126904000.0,228000
126904000.0,228000
126904000.0,226500
126904000.0,223500
126904000.0,222000
130615500.0,228500
130615500.0,232500
132298500.0,235500
132298500.0,234500
132298500.0,236000
133698500.0,238500
133698500.0,235000
133698500.0,227500
135166000.0,230000
135166000.0,228000
135166000.0,226500
136060000.0,228000
136060000.0,229000
136060000.0,228500
136060000.0,225000
136060000.0,222000
138508000.0,226000
138508000.0,227500
138508000.0,228500
138508000.0,226500
138508000.0,223500
138508000.0,218500
140090500.0,221000
140090500.0,219000
140090500.0,215500
140090500.0,212500
140090500.0,205500
140090500.0,213000
142390000.0,216500
142390000.0,214500
142390000.0,207500
142390000.0,204500
143086000.0,205500
143086000.0,206000
143086000.0,206500
143086000.0,206500
143086000.0,206000
143086000.0,200000
143086000.0,198000
